aX,aY,aZ,gX,gY,gZ
3.227,-23.640,1.525,-0.569,0.600,-4.133
2.959,-23.638,1.726,-0.321,0.809,-4.395
2.533,-23.458,1.846,0.013,1.049,-4.738
2.105,-23.279,1.923,0.271,1.206,-4.986
1.587,-23.078,1.949,0.529,1.333,-5.220
0.814,-22.704,1.975,0.863,1.470,-5.512
0.306,-22.307,1.992,1.109,1.550,-5.718
-0.196,-21.790,2.006,1.358,1.614,-5.913
-0.831,-20.923,2.002,1.697,1.676,-6.157
-1.255,-20.159,1.997,1.942,1.704,-6.330
-1.611,-19.333,2.021,2.166,1.717,-6.500
-2.037,-18.091,2.018,2.429,1.717,-6.725
-2.334,-17.121,2.025,2.599,1.704,-6.888
-2.667,-15.785,2.057,2.793,1.681,-7.096
-2.883,-14.770,2.155,2.907,1.664,-7.245
-3.045,-13.767,2.270,2.988,1.638,-7.388
-3.223,-12.443,2.423,3.048,1.586,-7.572
-3.338,-11.449,2.519,3.069,1.535,-7.701
-3.472,-10.434,2.579,3.079,1.478,-7.820
-3.610,-9.153,2.679,3.071,1.396,-7.955
-3.701,-5.665,3.057,2.894,1.162,-8.272
-3.764,-4.774,3.206,2.838,1.109,-8.319
-3.761,-4.147,3.242,2.796,1.069,-8.342
-3.728,-3.553,3.223,2.756,1.034,-8.355
-3.694,-2.739,3.213,2.708,1.019,-8.359
-3.768,-2.009,3.256,2.684,1.035,-8.348
-3.989,-1.065,3.414,2.676,1.058,-8.324
-4.583,0.565,3.670,2.678,1.073,-8.261
-5.181,1.937,3.802,2.668,1.052,-8.188
-6.009,3.871,3.790,2.614,0.972,-8.063
-6.582,5.361,3.709,2.552,0.879,-7.951
-7.142,6.883,3.682,2.485,0.766,-7.818
-7.554,8.911,3.639,2.382,0.576,-7.628
-7.719,10.537,3.505,2.321,0.435,-7.470
-7.819,12.280,3.414,2.269,0.317,-7.298
-7.863,14.779,3.393,2.186,0.188,-7.047
-7.918,16.640,3.318,2.085,0.098,-6.843
-7.992,18.304,3.189,1.940,0.004,-6.621
-7.977,19.788,2.940,1.681,-0.118,-6.305
-7.836,20.245,2.763,1.450,-0.206,-6.057
-7.472,20.303,2.557,1.199,-0.275,-5.805
-6.634,20.104,2.306,0.848,-0.325,-5.458
-5.823,20.001,2.195,0.591,-0.322,-5.190
-4.925,20.011,2.239,0.345,-0.296,-4.920
-3.733,20.212,2.483,0.023,-0.241,-4.556
-2.942,20.432,2.772,-0.223,-0.195,-4.284
-2.049,20.669,3.299,-0.553,-0.137,-3.937
-1.444,20.710,3.713,-0.794,-0.101,-3.700
-0.869,20.571,4.099,-1.019,-0.071,-3.489
-0.199,20.138,4.568,-1.276,-0.035,-3.248
0.232,19.697,4.875,-1.428,-0.009,-3.095
0.615,19.178,5.193,-1.539,0.017,-2.960
1.027,18.395,5.619,-1.625,0.048,-2.801
1.312,17.746,5.911,-1.645,0.071,-2.692
1.578,17.085,6.182,-1.632,0.091,-2.589
1.913,16.252,6.479,-1.567,0.124,-2.458
2.133,15.689,6.689,-1.493,0.148,-2.364
2.301,15.189,6.855,-1.402,0.167,-2.274
2.492,14.590,7.039,-1.251,0.185,-2.154
2.602,14.178,7.159,-1.119,0.192,-2.063
2.715,13.647,7.262,-0.925,0.189,-1.938
2.780,13.271,7.312,-0.768,0.179,-1.843
2.861,12.910,7.355,-0.607,0.164,-1.747
2.998,12.524,7.372,-0.394,0.137,-1.622
3.120,12.309,7.405,-0.241,0.116,-1.531
3.247,12.151,7.448,-0.097,0.089,-1.440
3.448,11.978,7.432,0.077,0.048,-1.322
3.587,11.868,7.379,0.191,0.016,-1.234
3.752,11.756,7.341,0.288,-0.018,-1.148
3.986,11.607,7.252,0.388,-0.065,-1.040
4.154,11.485,7.190,0.441,-0.100,-0.961
4.334,11.332,7.132,0.480,-0.134,-0.884
4.566,11.111,7.039,0.508,-0.181,-0.784
4.755,10.937,6.960,0.511,-0.214,-0.714
4.951,10.738,6.847,0.495,-0.245,-0.652
5.203,10.463,6.761,0.450,-0.285,-0.582
5.392,10.240,6.670,0.403,-0.314,-0.537
5.535,10.010,6.603,0.353,-0.335,-0.496
5.705,9.689,6.512,0.280,-0.360,-0.446
5.825,9.433,6.464,0.223,-0.379,-0.412
5.923,9.172,6.402,0.167,-0.397,-0.381
6.017,8.823,6.330,0.098,-0.421,-0.346
6.062,8.562,6.287,0.051,-0.439,-0.323
6.079,8.317,6.263,0.010,-0.458,-0.304
6.108,7.992,6.213,-0.034,-0.483,-0.281
6.127,7.764,6.179,-0.055,-0.504,-0.265
6.136,7.523,6.160,-0.066,-0.524,-0.248
6.167,7.223,6.108,-0.061,-0.546,-0.226
6.208,7.020,6.053,-0.047,-0.555,-0.212
6.239,6.807,6.031,-0.017,-0.561,-0.194
6.242,6.668,6.009,0.011,-0.564,-0.184
6.237,6.551,5.993,0.047,-0.564,-0.175
6.227,6.416,5.993,0.103,-0.560,-0.164
6.225,6.316,5.962,0.148,-0.554,-0.159
6.237,6.237,5.926,0.193,-0.547,-0.156
6.237,6.187,5.887,0.252,-0.528,-0.153
6.318,6.146,5.780,0.385,-0.427,-0.150
6.340,6.160,5.722,0.390,-0.394,-0.151
6.359,6.172,5.693,0.380,-0.369,-0.155
6.371,6.191,5.679,0.357,-0.345,-0.160
6.371,6.254,5.693,0.311,-0.319,-0.169
6.400,6.297,5.691,0.265,-0.301,-0.175
6.433,6.340,5.693,0.215,-0.285,-0.181
6.472,6.400,5.722,0.144,-0.258,-0.185
6.519,6.428,5.744,0.090,-0.237,-0.184
6.572,6.440,5.758,0.039,-0.213,-0.181
6.622,6.433,5.816,-0.027,-0.180,-0.171
6.653,6.400,5.847,-0.071,-0.151,-0.161
6.665,6.364,5.887,-0.111,-0.121,-0.147
6.663,6.328,5.957,-0.162,-0.082,-0.127
6.661,6.302,5.995,-0.198,-0.052,-0.110
6.642,6.290,6.055,-0.233,-0.026,-0.092
6.594,6.249,6.153,-0.280,0.003,-0.071
6.551,6.191,6.237,-0.317,0.022,-0.059
6.519,6.151,6.318,-0.353,0.037,-0.051
6.445,6.065,6.455,-0.397,0.048,-0.041
6.385,5.988,6.524,-0.423,0.051,-0.036
6.345,5.890,6.586,-0.443,0.053,-0.031
6.297,5.772,6.685,-0.460,0.055,-0.027
6.261,5.689,6.721,-0.468,0.056,-0.026
6.223,5.555,6.764,-0.470,0.056,-0.026
6.196,5.466,6.783,-0.465,0.056,-0.026
6.158,5.389,6.804,-0.454,0.056,-0.026
6.105,5.325,6.804,-0.427,0.057,-0.025
6.067,5.274,6.823,-0.400,0.058,-0.023
6.007,5.253,6.821,-0.367,0.057,-0.022
5.930,5.260,6.816,-0.319,0.051,-0.022
5.875,5.282,6.816,-0.281,0.043,-0.024
5.830,5.306,6.821,-0.242,0.032,-0.025
5.780,5.341,6.828,-0.186,0.014,-0.026
5.768,5.373,6.833,-0.142,-0.002,-0.023
5.768,5.416,6.823,-0.097,-0.015,-0.019
5.756,5.468,6.780,-0.041,-0.035,-0.010
5.756,5.509,6.735,-0.004,-0.051,-0.002
5.741,5.559,6.692,0.028,-0.065,0.007
5.722,5.619,6.613,0.062,-0.081,0.022
5.727,5.660,6.534,0.080,-0.090,0.034
5.732,5.717,6.464,0.090,-0.098,0.046
5.732,5.763,6.371,0.090,-0.103,0.060
5.739,5.784,6.290,0.081,-0.106,0.070
5.760,5.808,6.215,0.067,-0.106,0.079
5.760,5.837,6.144,0.039,-0.102,0.088
5.765,5.868,6.100,0.012,-0.099,0.094
5.772,5.871,6.041,-0.021,-0.095,0.098
5.787,5.859,5.945,-0.071,-0.090,0.100
5.818,5.863,5.909,-0.110,-0.085,0.101
5.837,5.863,5.871,-0.149,-0.077,0.103
5.854,5.835,5.818,-0.198,-0.064,0.106
5.854,5.830,5.784,-0.231,-0.051,0.110
5.861,5.811,5.751,-0.260,-0.038,0.114
5.859,5.782,5.677,-0.294,-0.019,0.119
5.847,5.756,5.648,-0.315,-0.003,0.125
5.847,5.722,5.617,-0.332,0.014,0.130
5.842,5.681,5.619,-0.351,0.035,0.140
5.849,5.636,5.634,-0.363,0.051,0.148
5.851,5.602,5.638,-0.371,0.067,0.156
5.863,5.564,5.619,-0.380,0.087,0.167
5.883,5.535,5.624,-0.387,0.102,0.174
5.909,5.509,5.662,-0.395,0.115,0.179
5.918,5.468,5.701,-0.406,0.128,0.184
5.923,5.432,5.715,-0.413,0.137,0.188
5.954,5.387,5.746,-0.422,0.143,0.190
5.957,5.346,5.751,-0.434,0.149,0.193
5.969,5.308,5.772,-0.443,0.152,0.195
5.971,5.267,5.794,-0.450,0.156,0.197
5.959,5.205,5.806,-0.453,0.162,0.201
5.942,5.162,5.789,-0.452,0.164,0.205
5.945,5.136,5.804,-0.450,0.165,0.209
5.926,5.124,5.856,-0.445,0.165,0.213
5.928,5.109,5.875,-0.439,0.165,0.216
5.933,5.097,5.902,-0.432,0.162,0.219
5.928,5.092,5.945,-0.421,0.160,0.225
5.928,5.071,6.000,-0.411,0.154,0.228
5.928,5.054,6.029,-0.403,0.141,0.229
5.940,5.018,6.067,-0.394,0.119,0.233
5.947,4.992,6.079,-0.384,0.102,0.235
5.952,4.973,6.110,-0.369,0.086,0.238
5.957,4.903,6.141,-0.347,0.065,0.246
5.971,4.870,6.151,-0.328,0.054,0.252
5.964,4.834,6.163,-0.308,0.043,0.257
5.978,4.793,6.158,-0.281,0.029,0.266
5.976,4.755,6.187,-0.258,0.019,0.273
5.962,4.736,6.208,-0.234,0.010,0.280
5.938,4.729,6.211,-0.203,0.000,0.288
5.918,4.724,6.220,-0.180,-0.008,0.293
5.902,4.707,6.225,-0.159,-0.016,0.297
5.875,4.690,6.223,-0.135,-0.027,0.300
5.844,4.683,6.206,-0.119,-0.035,0.301
5.827,4.681,6.199,-0.106,-0.044,0.301
5.823,4.671,6.220,-0.091,-0.054,0.301
5.820,4.666,6.239,-0.079,-0.060,0.300
5.820,4.657,6.249,-0.071,-0.066,0.298
5.825,4.642,6.285,-0.063,-0.075,0.296
5.818,4.621,6.282,-0.060,-0.080,0.292
5.837,4.597,6.287,-0.059,-0.087,0.287
5.823,4.590,6.292,-0.059,-0.094,0.282
5.816,4.587,6.280,-0.062,-0.100,0.277
5.813,4.571,6.270,-0.065,-0.108,0.273
5.784,4.583,6.263,-0.070,-0.118,0.269
5.796,4.563,6.239,-0.072,-0.129,0.266
5.806,4.554,6.239,-0.072,-0.139,0.264
5.823,4.549,6.215,-0.068,-0.152,0.262
5.842,4.530,6.223,-0.061,-0.163,0.263

4.389,-11.277,4.774,-0.217,-0.060,0.076
4.154,-12.220,4.633,-0.216,-0.074,0.075
3.986,-12.948,4.477,-0.213,-0.082,0.066
3.838,-13.654,4.334,-0.211,-0.089,0.048
3.625,-14.554,4.113,-0.217,-0.093,0.009
3.443,-15.218,3.938,-0.233,-0.100,-0.034
3.273,-15.828,3.745,-0.267,-0.108,-0.091
3.010,-16.601,3.555,-0.343,-0.122,-0.194
2.770,-17.092,3.491,-0.421,-0.138,-0.296
2.490,-17.645,3.397,-0.550,-0.176,-0.464
2.282,-17.928,3.333,-0.656,-0.211,-0.616
2.093,-18.155,3.230,-0.765,-0.249,-0.793
1.913,-18.524,2.988,-0.904,-0.295,-1.062
1.882,-18.850,2.732,-1.012,-0.322,-1.298
1.879,-19.237,2.512,-1.097,-0.329,-1.559
1.607,-19.805,2.411,-1.124,-0.275,-1.907
1.580,-20.315,2.344,-1.141,-0.270,-2.181
1.614,-20.952,2.160,-1.131,-0.231,-2.565
1.597,-21.361,2.052,-1.071,-0.166,-2.857
1.607,-21.691,1.923,-0.968,-0.082,-3.148
1.506,-21.948,1.791,-0.733,0.113,-3.510
1.391,-22.000,1.767,-0.524,0.282,-3.766
1.295,-21.871,1.774,-0.312,0.456,-4.010
1.185,-21.414,1.724,-0.029,0.699,-4.323
1.006,-20.964,1.695,0.176,0.886,-4.547
0.670,-20.183,1.719,0.437,1.138,-4.832
0.409,-19.467,1.841,0.632,1.315,-5.031
0.113,-18.670,2.045,0.829,1.468,-5.213
-0.251,-17.552,2.260,1.079,1.626,-5.437
-0.474,-16.664,2.339,1.245,1.710,-5.597
-0.670,-15.771,2.361,1.389,1.781,-5.750
-0.955,-14.588,2.397,1.555,1.850,-5.941
-1.154,-13.748,2.476,1.662,1.881,-6.069
-1.367,-12.962,2.593,1.752,1.899,-6.185
-1.525,-12.000,2.761,1.831,1.885,-6.329
-1.662,-11.353,2.883,1.869,1.862,-6.426
-1.707,-10.788,3.014,1.885,1.832,-6.511
-1.856,-10.094,3.232,1.872,1.778,-6.607
-1.961,-9.543,3.426,1.846,1.746,-6.668
-2.004,-8.825,3.618,1.800,1.694,-6.737
-2.064,-8.344,3.718,1.759,1.658,-6.781
-2.095,-7.951,3.783,1.707,1.621,-6.821
-2.207,-7.518,3.905,1.613,1.568,-6.874
-2.358,-7.242,3.991,1.528,1.524,-6.910
-2.521,-6.065,4.276,1.061,1.336,-7.066
-2.447,-5.825,4.312,0.972,1.316,-7.103
-2.361,-5.581,4.326,0.909,1.304,-7.136
-2.229,-5.322,4.350,0.866,1.298,-7.176
-2.140,-5.148,4.379,0.857,1.298,-7.209
-2.076,-4.956,4.403,0.868,1.307,-7.246
-2.073,-4.669,4.463,0.902,1.317,-7.303
-2.128,-4.441,4.487,0.935,1.311,-7.352
-2.219,-4.202,4.496,0.980,1.294,-7.408
-2.377,-3.912,4.506,1.060,1.258,-7.486
-2.512,-3.670,4.535,1.136,1.223,-7.549
-2.698,-3.354,4.606,1.260,1.166,-7.636
-2.813,-3.086,4.659,1.368,1.116,-7.704
-2.914,-2.772,4.690,1.494,1.070,-7.775
-3.093,-2.286,4.709,1.697,1.023,-7.870
-3.249,-1.889,4.693,1.868,1.001,-7.938
-3.419,-1.429,4.676,2.046,0.994,-8.001
-3.654,-0.601,4.662,2.279,1.011,-8.075
-3.881,0.306,4.683,2.441,1.044,-8.122
-4.233,1.599,4.733,2.592,1.098,-8.159
-5.006,4.049,4.875,2.782,1.187,-8.190
-5.844,6.345,4.958,2.900,1.240,-8.199
-6.773,8.890,4.925,2.977,1.264,-8.200
-8.054,12.342,4.946,2.984,1.251,-8.187
-8.916,14.758,5.057,2.902,1.202,-8.153
-9.826,17.528,5.452,2.670,1.088,-8.066
-10.285,19.233,5.772,2.411,0.974,-7.956
-10.573,20.705,6.079,2.093,0.860,-7.804
-10.975,22.553,6.553,1.612,0.712,-7.525
-11.329,23.806,6.823,1.243,0.588,-7.246
-11.748,24.861,6.895,0.884,0.456,-6.908
-12.160,25.860,6.673,0.438,0.287,-6.390
-12.268,26.343,6.426,0.149,0.181,-5.968
-12.117,26.746,6.184,-0.094,0.093,-5.520
-11.473,27.239,6.048,-0.351,0.005,-4.899
-10.688,27.663,6.160,-0.515,-0.051,-4.423
-9.694,28.120,6.462,-0.666,-0.108,-3.944
-8.157,28.606,7.116,-0.871,-0.204,-3.318
-6.989,28.721,7.652,-1.033,-0.292,-2.866
-5.863,28.553,8.169,-1.199,-0.392,-2.441
-4.444,27.869,8.701,-1.409,-0.543,-1.924
-3.450,27.038,8.923,-1.542,-0.660,-1.582
-2.239,25.620,9.038,-1.661,-0.811,-1.187
-1.422,24.433,9.017,-1.700,-0.914,-0.938
-0.661,23.181,8.926,-1.694,-1.003,-0.724
0.266,21.464,8.760,-1.624,-1.096,-0.487
0.915,20.193,8.622,-1.532,-1.144,-0.341
1.511,18.931,8.444,-1.411,-1.179,-0.222
2.234,17.344,8.159,-1.220,-1.207,-0.096
2.705,16.221,7.920,-1.061,-1.214,-0.021
3.261,14.856,7.575,-0.832,-1.207,0.057
3.632,13.925,7.329,-0.653,-1.194,0.106
3.989,13.084,7.082,-0.470,-1.175,0.150
4.417,12.119,6.740,-0.228,-1.147,0.205
4.743,11.523,6.500,-0.046,-1.123,0.244
5.933,9.792,5.488,0.694,-0.952,0.369
6.218,9.438,5.289,0.877,-0.879,0.397
6.426,9.218,5.157,0.988,-0.822,0.417
6.630,8.993,5.035,1.075,-0.764,0.437
6.855,8.724,4.882,1.155,-0.683,0.465
6.986,8.511,4.798,1.192,-0.622,0.485
7.077,8.284,4.726,1.210,-0.564,0.507
7.163,7.980,4.666,1.206,-0.487,0.538
7.178,7.760,4.645,1.181,-0.431,0.560
7.156,7.544,4.647,1.135,-0.382,0.578
7.116,7.293,4.642,1.043,-0.330,0.596
7.080,7.101,4.652,0.953,-0.297,0.602
7.029,6.891,4.645,0.849,-0.267,0.601
6.960,6.596,4.695,0.694,-0.232,0.590
6.934,6.366,4.752,0.568,-0.208,0.573
6.914,6.146,4.803,0.442,-0.186,0.553
6.883,5.861,4.877,0.278,-0.153,0.522
6.840,5.681,4.963,0.164,-0.126,0.495
6.795,5.528,5.095,0.058,-0.098,0.468
6.721,5.332,5.255,-0.072,-0.061,0.431
6.656,5.215,5.346,-0.156,-0.034,0.401
6.596,5.107,5.437,-0.227,-0.008,0.372
6.495,4.978,5.545,-0.300,0.025,0.333
6.428,4.894,5.657,-0.338,0.050,0.304
6.373,4.815,5.782,-0.365,0.071,0.274
6.292,4.750,5.899,-0.383,0.097,0.235
6.218,4.714,5.995,-0.383,0.115,0.205
6.175,4.693,6.091,-0.375,0.129,0.176
6.108,4.666,6.211,-0.351,0.145,0.141
6.074,4.640,6.302,-0.324,0.153,0.116
6.045,4.609,6.385,-0.288,0.158,0.094
5.978,4.585,6.519,-0.226,0.161,0.071
5.945,4.573,6.610,-0.172,0.160,0.059
5.916,4.575,6.699,-0.116,0.155,0.051
5.899,4.621,6.788,-0.041,0.145,0.046
5.887,4.683,6.855,0.017,0.138,0.044
5.887,4.719,6.912,0.075,0.129,0.046
5.854,4.796,6.931,0.145,0.113,0.049
5.849,4.851,6.946,0.191,0.108,0.052
5.837,4.891,6.996,0.224,0.098,0.056
5.918,4.958,6.931,0.251,0.081,0.060
5.997,5.037,6.881,0.291,0.087,0.066
6.019,5.100,6.910,0.312,0.111,0.070
5.990,5.169,6.972,0.311,0.136,0.068
5.892,5.270,7.056,0.276,0.154,0.056
5.885,5.337,7.017,0.238,0.150,0.047
5.847,5.411,7.005,0.204,0.145,0.039
5.799,5.442,7.013,0.173,0.144,0.037
5.768,5.440,7.041,0.156,0.144,0.039
5.746,5.444,7.082,0.143,0.140,0.043
5.701,5.430,7.099,0.131,0.129,0.052
5.681,5.413,7.116,0.130,0.117,0.063
5.643,5.389,7.161,0.132,0.103,0.075
5.614,5.358,7.209,0.135,0.082,0.088
5.581,5.334,7.233,0.145,0.051,0.106
5.547,5.322,7.228,0.158,0.027,0.120
5.499,5.320,7.238,0.171,0.004,0.132
5.456,5.294,7.238,0.184,-0.034,0.146
5.418,5.241,7.199,0.189,-0.071,0.155
5.392,5.210,7.128,0.198,-0.106,0.160
5.375,5.164,7.096,0.218,-0.137,0.168
5.363,5.145,7.084,0.229,-0.153,0.171
5.344,5.138,7.077,0.233,-0.170,0.171
5.389,5.145,7.008,0.223,-0.194,0.167
5.423,5.145,6.907,0.213,-0.206,0.159
5.413,5.148,6.850,0.208,-0.206,0.151
5.373,5.126,6.800,0.200,-0.203,0.143
5.337,5.107,6.752,0.188,-0.199,0.137
5.301,5.088,6.682,0.176,-0.194,0.130
5.262,5.069,6.586,0.161,-0.185,0.125
5.236,5.073,6.522,0.151,-0.177,0.121
5.191,5.097,6.457,0.142,-0.168,0.118
5.136,5.136,6.369,0.128,-0.158,0.114
5.104,5.157,6.316,0.115,-0.152,0.110
5.078,5.179,6.270,0.100,-0.150,0.106
5.045,5.195,6.213,0.074,-0.153,0.102
5.023,5.191,6.155,0.054,-0.159,0.100
5.021,5.171,6.103,0.033,-0.167,0.100
5.035,5.164,6.048,0.006,-0.175,0.100
5.054,5.155,6.019,-0.011,-0.177,0.100
5.076,5.124,5.981,-0.025,-0.175,0.102
5.102,5.102,5.928,-0.044,-0.169,0.106
5.140,5.069,5.873,-0.057,-0.160,0.110
5.152,5.033,5.856,-0.069,-0.144,0.114
5.183,5.009,5.811,-0.087,-0.117,0.118
5.193,5.001,5.806,-0.104,-0.095,0.120
5.203,5.011,5.804,-0.126,-0.075,0.119
5.236,5.054,5.816,-0.164,-0.051,0.113
5.267,5.073,5.823,-0.193,-0.031,0.106
5.282,5.085,5.804,-0.223,-0.010,0.099
5.294,5.071,5.787,-0.262,0.019,0.088
5.313,5.064,5.792,-0.290,0.041,0.079
5.332,5.045,5.808,-0.316,0.064,0.069
5.365,5.013,5.854,-0.348,0.094,0.056
5.387,5.009,5.899,-0.367,0.119,0.046
5.397,5.004,5.966,-0.383,0.137,0.037
5.401,4.982,6.026,-0.398,0.155,0.028
5.394,4.963,6.057,-0.404,0.164,0.023
5.404,4.951,6.079,-0.405,0.170,0.019
5.392,4.946,6.117,-0.398,0.171,0.017
5.392,4.949,6.144,-0.392,0.166,0.015
5.392,4.946,6.172,-0.382,0.156,0.015
5.375,4.956,6.211,-0.368,0.132,0.014
5.370,4.958,6.230,-0.353,0.105,0.015
5.368,4.958,6.251,-0.331,0.079,0.020
5.358,4.975,6.266,-0.293,0.047,0.029
5.358,4.978,6.263,-0.262,0.026,0.036
5.356,4.973,6.309,-0.232,0.008,0.043
5.353,4.992,6.321,-0.193,-0.018,0.052
5.356,5.004,6.318,-0.167,-0.036,0.060
5.365,5.016,6.316,-0.141,-0.052,0.066
5.377,5.047,6.311,-0.109,-0.070,0.074
5.397,5.064,6.285,-0.085,-0.077,0.079
5.387,5.095,6.285,-0.062,-0.081,0.083
5.380,5.121,6.290,-0.037,-0.085,0.087
5.387,5.155,6.285,-0.024,-0.087,0.089
5.375,5.198,6.302,-0.015,-0.088,0.090
5.375,5.258,6.302,-0.008,-0.088,0.090
5.356,5.291,6.285,-0.005,-0.091,0.090
5.346,5.322,6.285,0.000,-0.092,0.091
5.303,5.380,6.275,0.008,-0.090,0.093
5.274,5.387,6.280,0.015,-0.089,0.096
5.241,5.418,6.285,0.023,-0.088,0.100
5.179,5.483,6.278,0.034,-0.089,0.107
5.150,5.499,6.270,0.042,-0.091,0.113
5.124,5.497,6.275,0.045,-0.096,0.119

3.685,-12.189,5.258,-0.386,-0.075,0.237
3.402,-13.499,5.181,-0.392,-0.089,0.296
3.129,-14.789,5.064,-0.386,-0.103,0.353
2.729,-16.482,4.894,-0.357,-0.127,0.412
2.418,-17.660,4.726,-0.330,-0.160,0.433
1.978,-19.048,4.482,-0.321,-0.230,0.423
1.647,-19.953,4.266,-0.353,-0.298,0.386
1.259,-20.676,4.058,-0.420,-0.374,0.323
0.587,-21.325,3.979,-0.556,-0.497,0.203
0.239,-21.641,3.881,-0.698,-0.623,0.087
-0.029,-21.861,3.850,-0.843,-0.742,-0.057
-0.407,-22.101,3.828,-1.029,-0.904,-0.283
-0.682,-22.290,3.668,-1.126,-1.005,-0.471
-0.663,-22.867,3.347,-1.223,-1.128,-0.721
-0.227,-23.413,3.117,-1.296,-1.150,-0.960
0.474,-23.875,2.938,-1.359,-1.116,-1.266
1.147,-24.378,2.794,-1.370,-0.998,-1.731
1.551,-24.694,2.660,-1.328,-0.866,-2.104
1.889,-24.919,2.543,-1.234,-0.686,-2.486
2.210,-25.058,2.442,-1.041,-0.393,-3.000
2.411,-25.024,2.385,-0.853,-0.144,-3.389
2.442,-24.780,2.444,-0.547,0.230,-3.910
2.318,-24.445,2.516,-0.286,0.516,-4.294
2.064,-23.973,2.634,0.003,0.804,-4.667
1.511,-23.109,2.880,0.424,1.166,-5.137
0.994,-22.338,3.055,0.739,1.387,-5.466
0.500,-21.488,3.187,1.034,1.551,-5.781
-0.156,-20.241,3.323,1.394,1.707,-6.180
-0.666,-19.197,3.424,1.652,1.779,-6.458
-1.176,-18.100,3.575,1.901,1.819,-6.712
-1.762,-16.597,3.761,2.197,1.798,-7.017
-1.985,-15.498,3.804,2.371,1.734,-7.233
-2.253,-14.020,3.804,2.568,1.656,-7.505
-2.485,-12.962,3.879,2.690,1.602,-7.688
-2.768,-11.961,4.056,2.789,1.541,-7.847
-3.170,-10.736,4.312,2.874,1.420,-8.019
-3.364,-9.943,4.417,2.904,1.306,-8.124
-3.496,-9.230,4.508,2.923,1.191,-8.209
-3.651,-8.329,4.690,2.931,1.039,-8.288
-3.757,-7.683,4.863,2.927,0.918,-8.317
-3.836,-7.039,5.001,2.925,0.793,-8.318
-3.905,-6.160,5.025,2.933,0.625,-8.277
-3.867,-5.495,4.925,2.939,0.506,-8.221
-3.747,-4.583,4.724,2.937,0.378,-8.132
-3.625,-3.876,4.566,2.913,0.286,-8.060
-3.096,-0.800,3.761,2.767,0.065,-7.759
-3.024,0.108,3.706,2.691,0.061,-7.696
-2.988,0.831,3.692,2.606,0.062,-7.667
-2.964,1.858,3.601,2.464,0.054,-7.664
-3.005,2.703,3.481,2.355,0.047,-7.689
-3.148,3.570,3.364,2.258,0.034,-7.728
-3.445,4.611,3.247,2.123,-0.008,-7.793
-3.642,5.286,3.168,2.001,-0.066,-7.844
-3.735,5.830,3.067,1.849,-0.145,-7.893
-3.675,6.431,2.835,1.613,-0.251,-7.947
-3.548,6.847,2.660,1.444,-0.305,-7.970
-3.378,7.290,2.492,1.293,-0.327,-7.971
-3.220,8.109,2.346,1.117,-0.309,-7.933
-3.184,8.906,2.337,0.997,-0.266,-7.875
-3.230,9.737,2.373,0.877,-0.212,-7.788
-3.405,10.769,2.495,0.717,-0.135,-7.626
-3.579,11.526,2.567,0.605,-0.079,-7.478
-3.821,12.641,2.636,0.466,-0.001,-7.259
-4.058,13.685,2.643,0.364,0.062,-7.088
-4.324,14.880,2.686,0.255,0.117,-6.916
-4.772,16.613,2.813,0.086,0.158,-6.678
-5.114,17.794,2.945,-0.058,0.155,-6.484
-5.428,18.696,3.096,-0.214,0.129,-6.274
-5.715,19.386,3.237,-0.431,0.070,-5.970
-5.804,19.513,3.328,-0.590,0.020,-5.731
-5.760,19.448,3.402,-0.737,-0.026,-5.489
-5.488,19.297,3.512,-0.908,-0.070,-5.165
-5.155,19.237,3.630,-1.014,-0.087,-4.924
-4.609,19.223,3.867,-1.120,-0.087,-4.604
-4.156,19.271,4.113,-1.173,-0.075,-4.363
-3.689,19.309,4.384,-1.208,-0.060,-4.120
-3.077,19.348,4.772,-1.242,-0.039,-3.799
-2.638,19.307,5.085,-1.271,-0.027,-3.563
-2.200,19.204,5.392,-1.307,-0.024,-3.337
-1.642,18.950,5.705,-1.358,-0.029,-3.053
-1.238,18.696,5.914,-1.394,-0.039,-2.856
-0.728,18.306,6.134,-1.424,-0.063,-2.614
-0.378,17.971,6.225,-1.428,-0.084,-2.449
-0.031,17.617,6.316,-1.420,-0.107,-2.295
0.414,17.087,6.433,-1.399,-0.141,-2.112
0.747,16.664,6.503,-1.378,-0.172,-1.987
1.082,16.240,6.531,-1.351,-0.200,-1.870
1.482,15.737,6.582,-1.313,-0.233,-1.727
1.745,15.388,6.608,-1.281,-0.258,-1.628
2.011,15.050,6.608,-1.249,-0.283,-1.533
2.339,14.619,6.610,-1.205,-0.317,-1.417
2.576,14.284,6.620,-1.173,-0.341,-1.335
2.837,13.824,6.625,-1.128,-0.375,-1.228
3.021,13.479,6.627,-1.092,-0.399,-1.148
3.208,13.135,6.622,-1.053,-0.418,-1.068
4.005,11.796,6.505,-0.843,-0.478,-0.713
4.164,11.542,6.433,-0.791,-0.485,-0.641
4.365,11.229,6.330,-0.719,-0.490,-0.544
4.484,10.982,6.254,-0.660,-0.491,-0.474
4.609,10.721,6.184,-0.602,-0.489,-0.404
4.791,10.391,6.091,-0.525,-0.484,-0.317
4.927,10.154,6.014,-0.465,-0.476,-0.256
5.061,9.950,5.950,-0.406,-0.461,-0.198
5.224,9.728,5.916,-0.332,-0.438,-0.126
5.308,9.574,5.909,-0.284,-0.424,-0.075
