aX,aY,aZ,gX,gY,gZ
3.926,4.587,-8.674,-0.040,0.042,0.036
3.934,4.580,-8.681,-0.048,0.045,0.036
3.938,4.568,-8.669,-0.056,0.048,0.036
3.926,4.547,-8.662,-0.064,0.052,0.036
3.912,4.539,-8.629,-0.071,0.052,0.037
3.895,4.511,-8.636,-0.078,0.052,0.037
3.883,4.475,-8.636,-0.082,0.052,0.038
3.895,4.453,-8.622,-0.083,0.050,0.041
3.888,4.422,-8.590,-0.081,0.050,0.044
3.895,4.405,-8.576,-0.079,0.050,0.047
3.922,4.403,-8.590,-0.077,0.049,0.052
3.934,4.403,-8.559,-0.072,0.048,0.057
3.929,4.393,-8.521,-0.068,0.048,0.059
3.936,4.379,-8.514,-0.065,0.048,0.061
3.953,4.384,-8.514,-0.061,0.047,0.060

2.095,7.125,-12.074,-0.616,-4.556,-2.593
1.884,7.384,-12.677,-0.552,-4.431,-2.555
1.566,7.518,-13.230,-0.472,-4.392,-2.503
1.396,7.597,-13.862,-0.377,-4.386,-2.434
1.501,7.652,-14.612,-0.228,-4.360,-2.333
1.638,7.697,-14.954,-0.090,-4.308,-2.250
1.705,7.728,-15.230,0.116,-4.226,-2.125
1.712,7.738,-15.433,0.269,-4.176,-2.019
1.765,7.719,-15.689,0.408,-4.137,-1.909
1.920,7.671,-16.008,0.562,-4.085,-1.769
2.042,7.647,-16.257,0.655,-4.047,-1.672
2.150,7.664,-16.491,0.733,-4.016,-1.579
3.077,7.132,-16.647,0.726,-4.152,-1.485
4.769,7.075,-17.741,0.498,-4.279,-1.564
4.183,7.997,-16.867,0.302,-3.894,-1.725
3.338,7.863,-15.301,-0.118,-4.384,-1.926
3.282,8.076,-16.113,-0.490,-5.008,-2.093
2.971,8.392,-17.691,-0.717,-5.321,-2.146
3.077,8.557,-18.215,-0.688,-5.163,-2.106
3.172,8.617,-18.316,-0.533,-4.864,-2.001
3.148,8.550,-18.158,-0.297,-4.404,-1.848
2.926,8.554,-17.954,-0.184,-4.117,-1.756
2.684,8.578,-17.727,-0.172,-3.915,-1.673
2.648,8.691,-17.787,-0.254,-3.883,-1.646
2.722,8.784,-17.935,-0.347,-3.870,-1.622
2.971,8.763,-18.227,-0.436,-3.804,-1.576
3.191,8.684,-18.416,-0.444,-3.665,-1.510
3.383,8.598,-18.512,-0.418,-3.450,-1.422
3.572,8.545,-18.452,-0.349,-3.100,-1.284
3.639,8.523,-18.249,-0.304,-2.838,-1.181
3.694,8.509,-17.854,-0.291,-2.524,-1.058
3.728,8.490,-17.490,-0.322,-2.333,-0.978
3.776,8.466,-17.212,-0.377,-2.179,-0.910
3.876,8.382,-16.963,-0.454,-1.990,-0.825
3.960,8.298,-16.860,-0.503,-1.842,-0.761
4.041,8.157,-16.707,-0.542,-1.621,-0.670
4.073,8.033,-16.525,-0.562,-1.438,-0.602
3.910,7.484,-15.177,-0.670,-0.760,-0.354
3.852,7.295,-14.827,-0.701,-0.604,-0.298
3.814,7.149,-14.569,-0.715,-0.494,-0.260
3.733,6.972,-14.202,-0.723,-0.350,-0.212
3.649,6.843,-13.906,-0.722,-0.248,-0.179
3.548,6.730,-13.609,-0.715,-0.152,-0.148
3.424,6.598,-13.221,-0.700,-0.039,-0.112
3.330,6.493,-12.950,-0.687,0.035,-0.090
3.199,6.373,-12.625,-0.668,0.119,-0.063
3.093,6.282,-12.368,-0.649,0.176,-0.044
2.995,6.196,-12.143,-0.624,0.229,-0.027
2.861,6.093,-11.823,-0.582,0.292,-0.005
2.763,6.038,-11.593,-0.547,0.333,0.011
2.672,5.974,-11.365,-0.514,0.365,0.026
2.552,5.918,-11.071,-0.470,0.398,0.045
2.471,5.863,-10.870,-0.435,0.416,0.059
2.389,5.794,-10.685,-0.398,0.430,0.073
2.322,5.708,-10.446,-0.343,0.443,0.090
2.277,5.641,-10.276,-0.300,0.450,0.103
2.255,5.557,-10.132,-0.254,0.455,0.116
2.231,5.466,-9.943,-0.193,0.460,0.136
2.227,5.418,-9.792,-0.148,0.464,0.150
2.205,5.358,-9.646,-0.103,0.465,0.165
2.203,5.322,-9.450,-0.042,0.468,0.185
2.219,5.296,-9.301,0.001,0.470,0.202
2.255,5.272,-9.139,0.038,0.472,0.217
2.284,5.250,-8.959,0.075,0.474,0.239
2.303,5.246,-8.854,0.096,0.474,0.253
2.322,5.236,-8.724,0.111,0.478,0.267
2.332,5.241,-8.552,0.120,0.482,0.284
2.346,5.236,-8.440,0.119,0.485,0.295
2.356,5.224,-8.349,0.109,0.484,0.303
2.358,5.183,-8.238,0.092,0.483,0.309
2.356,5.124,-8.188,0.079,0.482,0.312
2.349,5.061,-8.167,0.065,0.480,0.311
2.322,4.966,-8.131,0.047,0.475,0.307
2.294,4.882,-8.092,0.034,0.471,0.303
2.294,4.800,-8.033,0.022,0.468,0.298
2.320,4.719,-7.961,0.008,0.459,0.291
2.344,4.681,-7.910,-0.000,0.451,0.286
2.373,4.630,-7.836,-0.009,0.443,0.279
2.416,4.571,-7.779,-0.019,0.431,0.270
2.437,4.539,-7.736,-0.026,0.423,0.261
2.478,4.506,-7.712,-0.039,0.408,0.246
2.495,4.482,-7.661,-0.047,0.398,0.235
2.519,4.468,-7.652,-0.055,0.385,0.220
2.557,4.448,-7.633,-0.067,0.368,0.201
2.598,4.434,-7.618,-0.074,0.356,0.187
2.643,4.420,-7.616,-0.083,0.345,0.172
2.691,4.401,-7.570,-0.091,0.328,0.151
2.727,4.384,-7.578,-0.095,0.315,0.139
2.756,4.365,-7.575,-0.101,0.304,0.127
2.808,4.348,-7.618,-0.108,0.287,0.112
2.806,4.341,-7.623,-0.113,0.273,0.102
2.799,4.341,-7.599,-0.119,0.257,0.093
2.828,4.360,-7.582,-0.126,0.230,0.082
2.851,4.377,-7.582,-0.132,0.206,0.074
2.873,4.405,-7.582,-0.137,0.180,0.065
2.940,4.420,-7.585,-0.142,0.145,0.055
3.000,4.422,-7.604,-0.145,0.121,0.048
3.055,4.427,-7.618,-0.147,0.099,0.041
3.117,4.434,-7.645,-0.147,0.071,0.031
3.168,4.439,-7.659,-0.145,0.053,0.025
3.206,4.456,-7.659,-0.141,0.035,0.018
3.249,4.477,-7.705,-0.133,0.012,0.009
3.268,4.489,-7.740,-0.124,-0.006,0.003
3.292,4.492,-7.817,-0.113,-0.029,-0.005
3.314,4.499,-7.877,-0.105,-0.045,-0.010
3.345,4.523,-7.922,-0.096,-0.059,-0.014
3.378,4.573,-7.958,-0.084,-0.077,-0.019
3.402,4.599,-7.985,-0.077,-0.088,-0.022
3.421,4.635,-8.013,-0.072,-0.099,-0.025
3.433,4.695,-8.064,-0.068,-0.115,-0.031
3.419,4.738,-8.114,-0.065,-0.127,-0.035
3.424,4.793,-8.193,-0.063,-0.141,-0.040
3.421,4.827,-8.253,-0.062,-0.150,-0.045
3.428,4.855,-8.301,-0.062,-0.157,-0.048
3.431,4.887,-8.353,-0.063,-0.167,-0.051
3.426,4.908,-8.401,-0.063,-0.174,-0.052
3.450,4.949,-8.473,-0.060,-0.183,-0.052
3.445,4.961,-8.533,-0.056,-0.188,-0.052
3.443,4.963,-8.590,-0.049,-0.193,-0.050
3.438,4.978,-8.672,-0.039,-0.197,-0.047
3.409,4.987,-8.724,-0.030,-0.198,-0.044
3.409,5.006,-8.770,-0.021,-0.197,-0.041
3.450,5.049,-8.820,-0.009,-0.193,-0.037
3.464,5.073,-8.856,0.002,-0.188,-0.033
3.493,5.107,-8.894,0.016,-0.177,-0.028
3.505,5.136,-8.928,0.024,-0.168,-0.024
3.517,5.162,-8.957,0.030,-0.161,-0.021
3.505,5.212,-8.990,0.038,-0.147,-0.018
3.496,5.236,-9.017,0.043,-0.137,-0.015
3.476,5.250,-9.043,0.047,-0.127,-0.011
3.464,5.236,-9.093,0.051,-0.114,-0.007
3.450,5.236,-9.100,0.052,-0.105,-0.004
3.455,5.241,-9.108,0.054,-0.096,0.000
3.440,5.234,-9.117,0.055,-0.083,0.005
3.455,5.229,-9.064,0.042,-0.040,0.022
3.457,5.217,-9.055,0.034,-0.026,0.026
3.438,5.193,-9.033,0.026,-0.014,0.029
3.431,5.195,-9.009,0.018,-0.003,0.032
3.431,5.188,-8.981,0.006,0.011,0.034
3.428,5.186,-8.973,-0.003,0.021,0.036
3.407,5.167,-8.961,-0.013,0.028,0.037
3.359,5.138,-8.945,-0.025,0.037,0.037
3.333,5.116,-8.933,-0.031,0.041,0.037
3.321,5.092,-8.926,-0.036,0.044,0.036
3.321,5.052,-8.914,-0.038,0.049,0.035
3.328,5.021,-8.880,-0.038,0.054,0.035
3.311,4.978,-8.861,-0.034,0.060,0.038
3.302,4.949,-8.825,-0.030,0.067,0.040
3.309,4.932,-8.799,-0.025,0.072,0.043
3.318,4.913,-8.756,-0.015,0.079,0.050
3.338,4.887,-8.729,-0.007,0.086,0.055
3.347,4.865,-8.705,0.002,0.091,0.062
3.345,4.848,-8.665,0.010,0.099,0.069
3.333,4.848,-8.631,0.016,0.104,0.075
3.321,4.839,-8.600,0.020,0.108,0.080
3.302,4.846,-8.578,0.027,0.111,0.084
3.294,4.858,-8.550,0.030,0.111,0.084
3.275,4.863,-8.538,0.033,0.111,0.085
3.273,4.851,-8.507,0.034,0.110,0.083
3.270,4.827,-8.490,0.034,0.108,0.083
3.275,4.803,-8.483,0.034,0.106,0.082
3.309,4.786,-8.449,0.034,0.103,0.081
3.330,4.784,-8.420,0.032,0.101,0.082
3.330,4.784,-8.396,0.030,0.099,0.083
3.352,4.769,-8.351,0.026,0.096,0.082
3.357,4.755,-8.337,0.021,0.094,0.082
3.345,4.741,-8.339,0.017,0.092,0.083
3.330,4.709,-8.320,0.011,0.090,0.083
3.321,4.693,-8.327,0.006,0.088,0.084
3.306,4.690,-8.337,0.000,0.084,0.084
3.287,4.669,-8.341,-0.007,0.077,0.083
3.278,4.635,-8.334,-0.012,0.071,0.083
3.275,4.621,-8.346,-0.014,0.063,0.083
3.294,4.568,-8.294,-0.017,0.054,0.084
3.287,4.549,-8.265,-0.018,0.047,0.085
3.282,4.554,-8.279,-0.021,0.039,0.084
3.304,4.527,-8.310,-0.022,0.032,0.084
3.316,4.492,-8.296,-0.018,0.029,0.085
3.321,4.458,-8.253,-0.016,0.027,0.085
3.318,4.448,-8.226,-0.017,0.021,0.084
3.321,4.472,-8.243,-0.016,0.017,0.083
3.314,4.480,-8.262,-0.014,0.013,0.080
3.318,4.482,-8.277,-0.012,0.007,0.073
3.321,4.472,-8.272,-0.011,0.004,0.067
3.314,4.470,-8.286,-0.013,0.002,0.060
3.299,4.468,-8.301,-0.013,-0.001,0.050
3.297,4.484,-8.303,-0.014,-0.005,0.043
3.292,4.503,-8.310,-0.017,-0.007,0.035
3.273,4.523,-8.329,-0.020,-0.011,0.024
3.254,4.539,-8.334,-0.024,-0.015,0.016
3.218,4.551,-8.370,-0.025,-0.022,0.006
3.201,4.554,-8.408,-0.026,-0.026,-0.001
3.189,4.571,-8.408,-0.025,-0.033,-0.007
3.191,4.573,-8.418,-0.023,-0.040,-0.014
3.194,4.587,-8.423,-0.022,-0.045,-0.018
3.213,4.618,-8.435,-0.019,-0.051,-0.021
3.232,4.638,-8.456,-0.016,-0.056,-0.024
3.254,4.664,-8.468,-0.016,-0.058,-0.026
3.278,4.690,-8.504,-0.015,-0.060,-0.028
3.294,4.717,-8.531,-0.016,-0.059,-0.029
3.306,4.741,-8.535,-0.019,-0.058,-0.029
3.321,4.760,-8.526,-0.025,-0.054,-0.030
3.342,4.767,-8.531,-0.030,-0.050,-0.030
3.338,4.784,-8.545,-0.037,-0.046,-0.031
3.345,4.796,-8.562,-0.043,-0.042,-0.032
3.352,4.803,-8.554,-0.047,-0.038,-0.032
3.369,4.805,-8.557,-0.053,-0.033,-0.032
3.373,4.798,-8.562,-0.055,-0.029,-0.031
3.378,4.786,-8.576,-0.056,-0.025,-0.031
3.378,4.788,-8.583,-0.056,-0.022,-0.027
3.383,4.796,-8.586,-0.055,-0.019,-0.025
3.397,4.798,-8.566,-0.051,-0.016,-0.020
3.414,4.800,-8.569,-0.049,-0.015,-0.017
3.407,4.803,-8.581,-0.047,-0.014,-0.013
3.409,4.810,-8.581,-0.042,-0.013,-0.010
3.412,4.805,-8.588,-0.040,-0.012,-0.007
3.412,4.817,-8.595,-0.037,-0.012,-0.004
3.419,4.827,-8.619,-0.034,-0.013,-0.003
3.431,4.839,-8.607,-0.033,-0.013,-0.002
3.452,4.846,-8.598,-0.033,-0.015,-0.002
3.443,4.853,-8.598,-0.033,-0.017,-0.004
3.445,4.855,-8.607,-0.034,-0.021,-0.005
3.455,4.865,-8.641,-0.038,-0.024,-0.008
3.457,4.877,-8.643,-0.042,-0.025,-0.011
3.476,4.889,-8.650,-0.046,-0.027,-0.013

1.822,6.093,-13.381,-0.407,-5.714,-2.281
1.999,6.369,-13.929,-0.442,-5.592,-2.219
2.461,6.630,-14.473,-0.499,-5.414,-2.120
2.878,6.783,-14.753,-0.550,-5.264,-2.038
3.270,6.929,-15.050,-0.633,-5.063,-1.928
3.302,7.005,-15.213,-0.685,-4.887,-1.834
3.242,6.991,-15.388,-0.728,-4.726,-1.734
3.249,6.852,-15.759,-0.765,-4.499,-1.597
3.321,6.716,-15.893,-0.775,-4.315,-1.496
3.431,6.534,-15.907,-0.773,-4.136,-1.398
3.541,6.323,-15.797,-0.756,-3.931,-1.271
3.594,6.136,-15.737,-0.729,-3.807,-1.179
3.685,5.875,-15.754,-0.676,-3.663,-1.066
3.716,5.672,-15.790,-0.619,-3.556,-0.989
3.685,5.461,-15.799,-0.551,-3.443,-0.917
3.579,5.174,-15.756,-0.454,-3.300,-0.830
3.476,4.980,-15.732,-0.387,-3.208,-0.777
3.323,4.841,-15.754,-0.327,-3.130,-0.740
3.029,4.676,-15.933,-0.247,-3.062,-0.718
2.794,4.561,-16.149,-0.181,-3.036,-0.723
3.275,3.905,-16.453,-0.186,-3.218,-0.784
4.152,4.152,-17.380,-0.342,-3.302,-0.986
3.232,4.575,-16.484,-0.470,-3.180,-1.206
2.871,4.341,-15.816,-0.775,-3.800,-1.518
2.684,4.492,-16.709,-1.000,-4.317,-1.739
2.274,4.772,-18.105,-1.024,-4.500,-1.854
2.272,4.956,-18.486,-0.855,-4.349,-1.851
2.315,5.021,-18.380,-0.604,-4.101,-1.787
2.334,5.078,-18.031,-0.301,-3.790,-1.682
2.330,5.171,-17.796,-0.155,-3.642,-1.615
2.387,5.363,-17.679,-0.093,-3.587,-1.572
2.660,5.662,-17.736,-0.095,-3.603,-1.525
2.947,5.883,-17.947,-0.115,-3.616,-1.483
3.285,6.122,-18.208,-0.099,-3.523,-1.395
4.089,6.548,-17.842,0.069,-2.595,-0.970
4.243,6.706,-17.497,0.037,-2.325,-0.863
4.350,6.807,-17.224,-0.019,-2.151,-0.799
4.444,6.845,-16.996,-0.090,-1.990,-0.743
4.537,6.862,-16.747,-0.187,-1.777,-0.675
4.606,6.785,-16.585,-0.246,-1.601,-0.623
4.618,6.694,-16.357,-0.299,-1.414,-0.570
4.585,6.543,-16.041,-0.362,-1.166,-0.503
4.523,6.419,-15.725,-0.412,-0.984,-0.454
4.427,6.258,-15.263,-0.487,-0.770,-0.398
4.350,6.129,-14.933,-0.544,-0.634,-0.362
4.264,5.995,-14.621,-0.595,-0.514,-0.330
4.166,5.823,-14.243,-0.653,-0.369,-0.291
4.089,5.698,-13.946,-0.686,-0.267,-0.263
4.008,5.576,-13.654,-0.711,-0.170,-0.236
3.907,5.413,-13.235,-0.734,-0.052,-0.201
3.831,5.267,-12.933,-0.744,0.027,-0.177
3.752,5.088,-12.567,-0.752,0.116,-0.148
3.689,4.961,-12.263,-0.750,0.173,-0.126
3.630,4.855,-11.976,-0.742,0.221,-0.103
3.555,4.705,-11.602,-0.716,0.274,-0.076
3.493,4.597,-11.351,-0.687,0.307,-0.057
3.421,4.489,-11.095,-0.649,0.333,-0.040
3.333,4.374,-10.783,-0.590,0.360,-0.020
3.259,4.293,-10.604,-0.540,0.373,-0.007
3.156,4.195,-10.408,-0.468,0.381,0.006
3.077,4.142,-10.259,-0.409,0.385,0.015
3.010,4.118,-10.125,-0.350,0.387,0.023
2.954,4.111,-9.965,-0.274,0.385,0.031
2.907,4.120,-9.828,-0.220,0.381,0.036
2.868,4.130,-9.689,-0.166,0.377,0.040
2.837,4.149,-9.550,-0.098,0.369,0.044
2.806,4.183,-9.443,-0.054,0.358,0.045
2.765,4.221,-9.366,-0.015,0.346,0.048
2.746,4.250,-9.268,0.029,0.332,0.052
2.749,4.274,-9.220,0.055,0.323,0.057
2.753,4.288,-9.158,0.074,0.317,0.062
2.753,4.305,-9.062,0.095,0.312,0.070
2.749,4.305,-9.007,0.104,0.307,0.077
2.756,4.317,-8.945,0.110,0.304,0.084
2.763,4.336,-8.880,0.113,0.299,0.094
2.753,4.348,-8.827,0.111,0.296,0.103
2.749,4.353,-8.803,0.107,0.293,0.110
2.720,4.341,-8.760,0.100,0.287,0.119
2.703,4.329,-8.739,0.092,0.280,0.124
2.698,4.322,-8.756,0.083,0.274,0.130
2.679,4.302,-8.741,0.070,0.268,0.136
2.684,4.281,-8.727,0.060,0.264,0.141
2.715,4.254,-8.708,0.048,0.263,0.145
2.758,4.235,-8.681,0.031,0.260,0.149
2.789,4.207,-8.657,0.018,0.259,0.152
2.825,4.185,-8.622,0.002,0.259,0.155
2.856,4.142,-8.574,-0.022,0.258,0.159
2.897,4.123,-8.550,-0.040,0.258,0.162
2.926,4.092,-8.507,-0.058,0.258,0.164
2.964,4.077,-8.475,-0.085,0.260,0.165
2.988,4.044,-8.461,-0.106,0.259,0.165
3.000,4.003,-8.454,-0.126,0.259,0.164
3.024,3.950,-8.447,-0.147,0.257,0.160
3.041,3.893,-8.442,-0.161,0.255,0.156
3.050,3.828,-8.425,-0.173,0.250,0.151
3.060,3.759,-8.394,-0.187,0.244,0.147
3.081,3.728,-8.370,-0.193,0.235,0.144
3.103,3.685,-8.368,-0.197,0.225,0.140
3.139,3.644,-8.346,-0.198,0.210,0.135
3.165,3.625,-8.332,-0.199,0.198,0.132
3.194,3.594,-8.317,-0.199,0.185,0.126
3.235,3.572,-8.298,-0.199,0.168,0.120
3.249,3.553,-8.303,-0.195,0.154,0.115
3.275,3.553,-8.301,-0.192,0.141,0.110
3.294,3.531,-8.327,-0.188,0.123,0.102
3.309,3.519,-8.325,-0.186,0.110,0.095
3.354,3.529,-8.322,-0.181,0.092,0.085
3.371,3.555,-8.332,-0.177,0.078,0.078
3.383,3.572,-8.349,-0.174,0.063,0.071
3.395,3.589,-8.346,-0.172,0.043,0.060
3.419,3.615,-8.373,-0.170,0.027,0.051
3.421,3.642,-8.408,-0.170,0.012,0.043
3.419,3.670,-8.449,-0.170,-0.009,0.031
3.421,3.682,-8.499,-0.170,-0.025,0.021
3.424,3.692,-8.545,-0.169,-0.041,0.013
3.428,3.697,-8.600,-0.167,-0.062,0.002
3.436,3.701,-8.633,-0.164,-0.077,-0.005
3.428,3.716,-8.667,-0.160,-0.092,-0.011
3.440,3.759,-8.693,-0.153,-0.111,-0.018
3.452,3.790,-8.715,-0.148,-0.126,-0.021
3.452,3.812,-8.763,-0.141,-0.143,-0.025
3.457,3.836,-8.782,-0.135,-0.155,-0.027
3.440,3.852,-8.844,-0.127,-0.167,-0.030
3.443,3.867,-8.961,-0.115,-0.180,-0.033
3.438,3.876,-9.033,-0.105,-0.188,-0.035
3.438,3.905,-9.127,-0.091,-0.196,-0.036
3.448,3.917,-9.179,-0.079,-0.200,-0.036
3.551,4.039,-9.364,-0.037,-0.197,-0.028
3.572,4.077,-9.404,-0.028,-0.190,-0.025
3.589,4.094,-9.440,-0.024,-0.183,-0.022
3.606,4.116,-9.507,-0.020,-0.170,-0.020
3.622,4.130,-9.543,-0.019,-0.158,-0.018
3.639,4.140,-9.586,-0.020,-0.146,-0.016
3.654,4.164,-9.620,-0.023,-0.130,-0.014
3.663,4.173,-9.618,-0.029,-0.115,-0.013
3.637,4.187,-9.529,-0.036,-0.100,-0.010
3.634,4.207,-9.553,-0.044,-0.094,-0.009
3.658,4.226,-9.606,-0.054,-0.087,-0.010
3.668,4.204,-9.653,-0.067,-0.069,-0.012
3.673,4.202,-9.661,-0.077,-0.054,-0.012
3.654,4.185,-9.641,-0.086,-0.041,-0.014
3.654,4.175,-9.606,-0.096,-0.025,-0.017
3.642,4.144,-9.603,-0.102,-0.011,-0.021
3.630,4.101,-9.572,-0.106,0.005,-0.024
3.618,4.063,-9.562,-0.108,0.016,-0.026
3.620,4.015,-9.558,-0.107,0.029,-0.027
3.618,3.955,-9.558,-0.102,0.047,-0.026
3.618,3.943,-9.524,-0.093,0.061,-0.025
3.625,3.917,-9.481,-0.083,0.075,-0.023
3.613,3.917,-9.443,-0.066,0.090,-0.019
3.610,3.907,-9.407,-0.054,0.100,-0.017
3.594,3.912,-9.359,-0.038,0.113,-0.014
3.591,3.929,-9.325,-0.029,0.121,-0.013
3.587,3.953,-9.287,-0.022,0.129,-0.013
3.555,3.979,-9.258,-0.014,0.138,-0.013
3.531,3.994,-9.237,-0.010,0.145,-0.013
3.519,4.001,-9.206,-0.006,0.151,-0.012
3.515,3.991,-9.122,-0.003,0.157,-0.010
3.500,3.977,-9.069,-0.002,0.159,-0.009
3.486,3.965,-9.024,-0.002,0.160,-0.006
3.486,3.960,-8.976,-0.003,0.160,-0.003
3.479,3.977,-8.957,-0.003,0.159,-0.001
3.486,3.974,-8.933,-0.002,0.158,0.001
3.488,3.967,-8.921,-0.002,0.157,0.004
3.481,3.967,-8.871,-0.003,0.155,0.005
3.493,3.965,-8.837,-0.008,0.153,0.007
3.491,3.958,-8.806,-0.010,0.152,0.009
3.496,3.936,-8.792,-0.012,0.151,0.011
3.505,3.903,-8.748,-0.013,0.152,0.013
3.505,3.888,-8.720,-0.015,0.152,0.015
3.508,3.879,-8.710,-0.016,0.151,0.017
3.484,3.876,-8.701,-0.016,0.148,0.020
3.476,3.864,-8.672,-0.015,0.145,0.022
3.452,3.859,-8.669,-0.013,0.140,0.022
3.428,3.864,-8.655,-0.012,0.131,0.020
3.424,3.874,-8.648,-0.011,0.124,0.018
3.412,3.886,-8.636,-0.011,0.116,0.016
3.419,3.893,-8.619,-0.012,0.106,0.013
3.419,3.898,-8.612,-0.015,0.098,0.010
3.426,3.891,-8.590,-0.019,0.090,0.006
3.426,3.903,-8.574,-0.024,0.079,0.001
3.431,3.900,-8.576,-0.027,0.070,-0.004
3.402,3.903,-8.595,-0.032,0.060,-0.008
3.402,3.903,-8.626,-0.037,0.050,-0.012
3.407,3.905,-8.624,-0.040,0.042,-0.015
3.440,3.919,-8.643,-0.046,0.033,-0.019
3.457,3.922,-8.631,-0.050,0.026,-0.020
3.460,3.926,-8.626,-0.053,0.021,-0.022
3.472,3.917,-8.655,-0.056,0.013,-0.025
3.472,3.900,-8.691,-0.055,0.010,-0.026
3.479,3.891,-8.715,-0.054,0.008,-0.027
3.496,3.881,-8.748,-0.048,0.007,-0.027
3.505,3.879,-8.758,-0.043,0.008,-0.025
3.515,3.907,-8.756,-0.034,0.010,-0.022
3.527,3.926,-8.765,-0.026,0.011,-0.019
3.551,3.936,-8.756,-0.018,0.013,-0.016
3.553,3.958,-8.763,-0.008,0.016,-0.013
3.572,3.972,-8.768,-0.003,0.018,-0.010
3.563,3.984,-8.751,0.002,0.018,-0.006
3.560,3.996,-8.746,0.005,0.019,-0.003
3.553,4.010,-8.765,0.006,0.019,-0.002
3.541,4.022,-8.789,0.005,0.017,-0.001
3.536,4.051,-8.784,0.001,0.014,-0.002
3.534,4.073,-8.772,-0.005,0.011,-0.004
3.560,4.096,-8.748,-0.013,0.008,-0.005
3.572,4.118,-8.744,-0.026,0.002,-0.010
3.582,4.108,-8.736,-0.037,-0.002,-0.014
3.591,4.106,-8.724,-0.052,-0.008,-0.020
3.610,4.094,-8.717,-0.064,-0.012,-0.025
3.613,4.087,-8.724,-0.075,-0.017,-0.030
3.606,4.075,-8.741,-0.089,-0.021,-0.036
3.594,4.065,-8.744,-0.097,-0.025,-0.041
3.575,4.070,-8.756,-0.103,-0.030,-0.045
3.589,4.020,-8.801,-0.104,-0.051,-0.054
3.584,4.005,-8.808,-0.099,-0.055,-0.055
3.560,4.003,-8.851,-0.086,-0.060,-0.052
3.558,4.017,-8.861,-0.075,-0.063,-0.049
3.572,4.044,-8.894,-0.059,-0.066,-0.045
3.577,4.070,-8.921,-0.047,-0.066,-0.042
3.579,4.092,-8.961,-0.036,-0.067,-0.036
3.596,4.125,-8.969,-0.021,-0.065,-0.030
3.606,4.156,-8.993,-0.013,-0.062,-0.024
3.625,4.180,-9.014,-0.007,-0.059,-0.017
3.651,4.216,-9.031,-0.004,-0.054,-0.009
3.649,4.250,-9.043,-0.004,-0.049,-0.003

1.374,6.972,-14.174,1.265,-5.377,-2.321
1.537,7.535,-14.878,1.218,-5.291,-2.279
1.719,8.028,-15.359,1.143,-5.193,-2.231
1.987,8.559,-15.833,1.010,-5.063,-2.158
2.160,8.849,-16.163,0.895,-4.969,-2.095
2.318,9.021,-16.549,0.780,-4.877,-2.024
2.485,9.136,-17.154,0.641,-4.744,-1.916
2.535,9.177,-17.569,0.547,-4.631,-1.822
2.607,9.122,-17.988,0.438,-4.462,-1.674
2.713,9.005,-18.170,0.365,-4.325,-1.549
2.880,8.832,-18.304,0.298,-4.183,-1.418
3.158,8.545,-18.395,0.222,-3.988,-1.239
3.357,8.329,-18.423,0.173,-3.847,-1.108
3.503,8.119,-18.526,0.138,-3.714,-0.982
3.699,7.865,-18.742,0.108,-3.531,-0.822
3.838,7.688,-18.881,0.096,-3.391,-0.712
4.204,7.348,-18.780,0.086,-3.264,-0.610
5.737,6.610,-19.379,-0.115,-3.340,-0.577
6.227,6.936,-19.187,-0.335,-3.135,-0.690
5.037,7.008,-17.521,-0.616,-3.114,-0.817
5.045,6.847,-17.439,-0.915,-3.544,-0.933
4.920,6.902,-18.098,-1.137,-3.883,-1.007
4.810,6.914,-18.572,-1.210,-3.853,-0.996
4.930,6.816,-18.586,-1.115,-3.598,-0.937
5.021,6.534,-18.177,-0.924,-3.136,-0.824
4.992,6.383,-17.870,-0.810,-2.810,-0.750
4.930,6.261,-17.559,-0.746,-2.552,-0.695
4.922,6.201,-17.272,-0.761,-2.364,-0.665
4.949,6.196,-17.142,-0.816,-2.305,-0.663
5.013,6.179,-17.037,-0.880,-2.261,-0.661
5.126,6.074,-16.929,-0.914,-2.150,-0.641
5.186,5.938,-16.762,-0.889,-2.001,-0.603
5.234,5.717,-16.470,-0.810,-1.736,-0.528
5.234,5.567,-16.175,-0.740,-1.522,-0.467
5.198,5.454,-15.854,-0.680,-1.323,-0.409
5.140,5.365,-15.404,-0.630,-1.108,-0.343
5.102,5.327,-15.098,-0.614,-0.991,-0.304
5.092,5.282,-14.801,-0.605,-0.898,-0.271
4.970,4.994,-13.592,-0.479,-0.432,-0.118
4.899,4.937,-13.278,-0.438,-0.328,-0.090
4.784,4.889,-12.859,-0.396,-0.214,-0.060
4.676,4.846,-12.574,-0.371,-0.148,-0.045
4.568,4.784,-12.249,-0.343,-0.079,-0.031
4.482,4.733,-12.043,-0.320,-0.033,-0.022
4.381,4.683,-11.844,-0.291,0.012,-0.014
4.228,4.626,-11.578,-0.245,0.072,-0.004
4.089,4.611,-11.396,-0.208,0.113,0.003
3.943,4.599,-11.193,-0.175,0.145,0.008
3.788,4.604,-10.965,-0.134,0.173,0.013
3.685,4.614,-10.810,-0.109,0.183,0.017
3.601,4.623,-10.657,-0.086,0.189,0.021
3.519,4.628,-10.427,-0.059,0.197,0.028
3.462,4.635,-10.283,-0.040,0.200,0.035
3.393,4.652,-10.132,-0.018,0.203,0.043
