aX,aY,aZ,gX,gY,gZ
5.997,8.001,7.812,-0.082,-1.565,-0.965
6.239,7.786,7.563,-0.130,-1.578,-0.948
7.286,6.847,7.288,-0.208,-1.284,-0.835
7.465,6.732,7.130,-0.217,-1.150,-0.819
7.594,6.632,6.938,-0.243,-1.050,-0.819
7.707,6.560,6.625,-0.297,-1.041,-0.843
7.755,6.534,6.536,-0.347,-1.079,-0.867
7.803,6.543,6.534,-0.400,-1.111,-0.888
7.958,6.572,6.603,-0.477,-1.088,-0.907
8.035,6.627,6.524,-0.544,-1.077,-0.920
8.085,6.658,6.424,-0.617,-1.089,-0.935
8.145,6.709,6.419,-0.708,-1.088,-0.945
8.234,6.706,6.472,-0.767,-1.095,-0.947
8.368,6.766,6.622,-0.813,-1.058,-0.944
8.452,6.826,6.701,-0.855,-0.996,-0.931
8.502,6.821,6.752,-0.875,-0.945,-0.907
8.641,6.790,6.816,-0.895,-0.894,-0.859
8.765,6.740,6.898,-0.912,-0.864,-0.813
8.906,6.766,6.943,-0.939,-0.859,-0.763
9.165,6.859,7.065,-0.993,-0.893,-0.702
9.285,6.996,7.144,-1.035,-0.931,-0.663
9.340,7.111,7.159,-1.074,-0.994,-0.625
9.498,7.171,7.302,-1.118,-1.023,-0.565
9.663,7.226,7.288,-1.161,-1.021,-0.537
9.591,7.214,7.403,-1.176,-1.043,-0.502
9.665,7.068,7.623,-1.167,-0.961,-0.429
9.744,7.008,7.740,-1.149,-0.842,-0.371
9.718,6.934,7.499,-1.167,-0.764,-0.303
9.732,6.965,7.195,-1.243,-0.897,-0.275
9.787,7.063,7.025,-1.354,-1.171,-0.278
9.929,7.264,7.180,-1.474,-1.535,-0.294
10.120,7.386,7.412,-1.508,-1.636,-0.281
10.214,7.436,7.633,-1.486,-1.549,-0.236
10.420,7.439,7.688,-1.414,-1.295,-0.145
10.451,7.372,7.523,-1.351,-1.204,-0.078
10.400,7.238,7.384,-1.283,-1.138,-0.001
10.307,7.017,7.369,-1.176,-0.991,0.128
10.235,6.838,7.324,-1.091,-0.887,0.233
10.151,6.653,7.209,-1.022,-0.830,0.337
10.116,6.474,7.046,-0.987,-0.837,0.456
10.072,6.388,6.950,-1.003,-0.889,0.527
10.058,6.337,6.845,-1.046,-0.982,0.577
9.977,6.294,6.764,-1.108,-1.108,0.638
9.900,6.235,6.694,-1.145,-1.163,0.685
9.831,6.165,6.577,-1.170,-1.177,0.746
9.835,6.081,6.412,-1.189,-1.146,0.837
9.871,6.031,6.275,-1.199,-1.122,0.897
9.919,5.969,6.120,-1.193,-1.076,0.974
9.902,5.904,5.995,-1.170,-1.026,1.026
9.799,5.780,5.875,-1.119,-0.970,1.086
9.668,5.562,5.734,-1.028,-0.883,1.184
9.560,5.392,5.657,-0.956,-0.812,1.263
9.407,5.212,5.485,-0.891,-0.781,1.338
9.143,4.999,5.262,-0.817,-0.807,1.439
8.952,4.839,5.148,-0.758,-0.838,1.519
8.734,4.666,5.054,-0.687,-0.853,1.603
8.528,4.405,4.946,-0.580,-0.847,1.733
8.499,4.252,4.851,-0.517,-0.842,1.816
8.509,4.132,4.738,-0.478,-0.851,1.879
8.449,3.929,4.599,-0.440,-0.871,1.942
8.363,3.747,4.506,-0.407,-0.863,1.987
8.301,3.541,4.403,-0.367,-0.836,2.037
8.224,3.304,4.264,-0.306,-0.758,2.106
8.183,3.144,4.199,-0.257,-0.677,2.153
8.116,2.978,4.087,-0.209,-0.610,2.195
8.006,2.804,3.917,-0.150,-0.549,2.241
7.910,2.677,3.821,-0.105,-0.514,2.275
7.829,2.607,3.747,-0.064,-0.481,2.305
7.731,2.540,3.630,-0.019,-0.483,2.338
7.649,2.507,3.579,0.010,-0.493,2.358
7.518,2.447,3.546,0.038,-0.506,2.378
7.384,2.421,3.524,0.075,-0.527,2.411
7.302,2.399,3.505,0.101,-0.537,2.438
7.262,2.401,3.529,0.120,-0.533,2.460
7.173,2.368,3.531,0.139,-0.500,2.485
7.087,2.318,3.555,0.144,-0.482,2.503
6.993,2.277,3.560,0.136,-0.460,2.522
6.950,2.229,3.570,0.104,-0.430,2.538
6.929,2.195,3.589,0.070,-0.401,2.546
6.888,2.114,3.594,0.026,-0.380,2.549
6.893,2.045,3.632,-0.045,-0.359,2.547
6.845,1.963,3.649,-0.096,-0.339,2.548
6.797,1.865,3.656,-0.153,-0.332,2.545
6.723,1.765,3.682,-0.225,-0.330,2.539
6.642,1.628,3.701,-0.272,-0.334,2.534
6.579,1.460,3.730,-0.310,-0.350,2.533
6.488,1.209,3.788,-0.346,-0.367,2.532
6.421,1.010,3.804,-0.361,-0.373,2.532
6.330,0.788,3.804,-0.368,-0.392,2.533
6.167,0.493,3.790,-0.362,-0.427,2.538
6.069,0.223,3.759,-0.345,-0.461,2.545
5.974,-0.029,3.740,-0.321,-0.490,2.547
5.825,-0.419,3.656,-0.276,-0.529,2.547
5.760,-0.740,3.565,-0.234,-0.571,2.546
5.684,-1.180,3.479,-0.168,-0.619,2.541
5.653,-1.516,3.409,-0.107,-0.644,2.536
5.617,-1.856,3.278,-0.040,-0.666,2.533
5.610,-2.248,3.127,0.052,-0.673,2.522
5.578,-2.514,3.012,0.125,-0.665,2.506
5.557,-2.784,2.849,0.196,-0.657,2.483
5.499,-3.096,2.665,0.285,-0.665,2.442
5.480,-3.282,2.533,0.351,-0.674,2.407
5.461,-3.462,2.375,0.413,-0.689,2.365
5.435,-3.649,2.188,0.496,-0.715,2.299
5.392,-3.759,2.030,0.564,-0.736,2.248
5.356,-3.855,1.908,0.639,-0.761,2.199
5.353,-3.926,1.743,0.741,-0.773,2.129
5.365,-3.989,1.638,0.822,-0.769,2.079
5.409,-4.020,1.559,0.902,-0.755,2.025
5.406,-4.092,1.434,1.005,-0.716,1.947
5.385,-4.132,1.343,1.075,-0.690,1.884
5.413,-4.168,1.267,1.145,-0.644,1.792
5.449,-4.190,1.255,1.182,-0.594,1.712
5.499,-4.207,1.271,1.203,-0.536,1.630
5.598,-4.178,1.362,1.201,-0.451,1.516
5.672,-4.113,1.463,1.175,-0.362,1.427
5.748,-4.017,1.592,1.128,-0.263,1.337
5.816,-3.886,1.827,1.037,-0.096,1.204
5.811,-3.778,1.992,0.953,0.040,1.093
5.753,-3.670,2.203,0.860,0.182,0.970
5.657,-3.486,2.433,0.729,0.362,0.792
5.557,-3.354,2.641,0.627,0.499,0.646
5.449,-3.191,2.875,0.531,0.618,0.489
5.265,-2.942,3.208,0.412,0.766,0.260
5.128,-2.737,3.476,0.331,0.850,0.074
4.990,-2.500,3.807,0.258,0.931,-0.117
4.736,-2.088,4.226,0.170,1.013,-0.370
4.532,-1.695,4.594,0.110,1.049,-0.549
4.283,-1.264,4.956,0.058,1.073,-0.715
3.994,-0.646,5.418,-0.007,1.057,-0.911
3.831,-0.127,5.801,-0.047,1.039,-1.033
3.709,0.455,6.201,-0.084,1.016,-1.137
3.637,1.231,6.740,-0.126,0.986,-1.242
3.651,1.776,7.072,-0.151,0.947,-1.300
3.673,2.284,7.424,-0.172,0.900,-1.342
3.737,2.904,7.875,-0.190,0.834,-1.373
3.855,3.306,8.200,-0.190,0.776,-1.380
3.998,3.668,8.492,-0.174,0.714,-1.373
4.195,4.063,8.827,-0.128,0.624,-1.342
4.338,4.350,9.079,-0.070,0.561,-1.304
4.484,4.626,9.316,0.011,0.503,-1.251
4.693,4.999,9.538,0.150,0.425,-1.162
4.872,5.267,9.651,0.270,0.368,-1.084
5.030,5.531,9.744,0.398,0.309,-1.000
5.229,5.923,9.799,0.577,0.230,-0.876
5.370,6.199,9.826,0.713,0.177,-0.776
5.550,6.467,9.833,0.846,0.130,-0.674
5.816,6.807,9.821,1.009,0.073,-0.540
6.031,7.049,9.811,1.115,0.036,-0.447
6.218,7.266,9.761,1.203,0.002,-0.362
6.431,7.511,9.658,1.286,-0.036,-0.266
6.560,7.669,9.553,1.318,-0.070,-0.207
6.673,7.781,9.436,1.326,-0.109,-0.156
6.785,7.903,9.258,1.306,-0.160,-0.097
6.874,7.958,9.127,1.274,-0.196,-0.056
6.950,7.970,9.014,1.231,-0.221,-0.021
7.070,7.872,8.782,1.153,-0.258,0.023
7.118,7.788,8.686,1.086,-0.259,0.046
7.147,7.573,8.509,1.023,-0.265,0.078
7.266,7.269,8.310,0.939,-0.277,0.123
7.389,7.017,8.195,0.879,-0.263,0.154
7.503,6.735,8.047,0.823,-0.238,0.180
7.661,6.323,7.860,0.756,-0.207,0.210
7.724,5.997,7.719,0.710,-0.186,0.230
7.774,5.684,7.590,0.667,-0.167,0.248
7.791,5.224,7.410,0.617,-0.145,0.274
7.800,4.911,7.302,0.584,-0.127,0.290
7.769,4.597,7.219,0.559,-0.099,0.306
7.740,4.204,7.068,0.529,-0.081,0.328
7.736,3.941,6.996,0.508,-0.063,0.342
7.731,3.704,6.943,0.485,-0.042,0.350
7.685,3.417,6.869,0.455,-0.016,0.355
7.633,3.215,6.819,0.431,-0.001,0.355
7.582,3.038,6.764,0.406,0.010,0.356
7.515,2.816,6.740,0.370,0.037,0.357
7.482,2.655,6.713,0.341,0.066,0.355
7.448,2.502,6.668,0.306,0.091,0.350
7.400,2.320,6.622,0.250,0.114,0.337
7.379,2.174,6.606,0.205,0.119,0.321
7.389,2.066,6.598,0.156,0.129,0.302
7.415,1.949,6.594,0.093,0.162,0.270

-1.887,10.460,8.775,0.172,1.946,-2.959
-1.903,10.906,9.297,0.031,1.968,-2.911
-1.920,11.270,9.797,-0.114,1.974,-2.856
-1.863,11.674,10.453,-0.300,1.968,-2.782
-1.803,11.911,10.896,-0.422,1.959,-2.732
-1.755,12.103,11.439,-0.547,1.945,-2.669
-1.765,12.194,11.861,-0.602,1.915,-2.623
-1.791,12.232,12.292,-0.618,1.877,-2.573
-1.841,12.153,12.888,-0.578,1.812,-2.499
-1.872,12.081,13.312,-0.508,1.753,-2.441
-1.870,12.009,13.712,-0.412,1.681,-2.381
-1.808,11.947,14.250,-0.244,1.556,-2.295
-1.705,11.921,14.595,-0.093,1.445,-2.224
-1.585,11.911,14.882,0.071,1.330,-2.147
-1.432,11.947,15.191,0.303,1.167,-2.036
-1.307,11.997,15.320,0.479,1.040,-1.950
-1.173,12.045,15.402,0.653,0.905,-1.860
-0.941,12.084,15.462,0.870,0.716,-1.739
-0.711,12.112,15.426,1.017,0.570,-1.652
-0.431,12.124,15.352,1.145,0.426,-1.571
0.000,12.084,15.151,1.284,0.243,-1.478
0.326,11.997,14.954,1.366,0.111,-1.421
0.725,11.856,14.657,1.446,-0.046,-1.363
1.018,11.715,14.375,1.485,-0.149,-1.332
1.276,11.521,14.064,1.507,-0.241,-1.311
1.587,11.190,13.633,1.513,-0.348,-1.292
1.812,10.903,13.293,1.499,-0.427,-1.283
2.028,10.602,12.957,1.472,-0.494,-1.278
2.308,10.214,12.491,1.423,-0.570,-1.279
2.528,9.955,12.175,1.379,-0.611,-1.288
2.713,9.720,11.890,1.331,-0.646,-1.301
2.911,9.570,11.569,1.259,-0.680,-1.322
3.093,9.567,11.408,1.196,-0.699,-1.339
3.285,9.639,11.267,1.122,-0.709,-1.352
3.610,9.838,11.085,1.003,-0.719,-1.358
3.852,9.972,10.958,0.898,-0.719,-1.359
4.089,10.046,10.848,0.784,-0.719,-1.357
4.369,10.118,10.726,0.610,-0.736,-1.359
4.489,10.118,10.786,0.463,-0.687,-1.355
4.918,10.183,10.436,0.270,-0.748,-1.387
5.052,10.154,10.652,0.083,-0.829,-1.434
5.148,9.950,10.886,0.004,-0.732,-1.434
5.282,9.685,10.963,-0.027,-0.566,-1.406
5.593,8.751,10.348,-0.215,-0.370,-1.284
5.708,8.684,10.429,-0.264,-0.515,-1.288
5.906,8.653,10.697,-0.291,-0.593,-1.283
5.950,8.571,10.783,-0.284,-0.554,-1.262
5.926,8.502,10.690,-0.278,-0.520,-1.231
5.897,8.464,10.307,-0.295,-0.648,-1.191
5.966,8.497,10.247,-0.325,-0.808,-1.169
6.155,8.607,10.266,-0.358,-0.938,-1.159
6.440,8.801,10.405,-0.383,-0.994,-1.156
6.677,8.911,10.345,-0.395,-1.019,-1.155
6.902,8.954,10.391,-0.379,-0.986,-1.130
7.104,8.935,10.324,-0.362,-0.938,-1.093
7.321,8.957,10.271,-0.343,-0.868,-1.050
7.587,9.048,10.053,-0.342,-0.800,-0.999
7.755,9.175,9.886,-0.357,-0.787,-0.970
7.843,9.309,9.732,-0.382,-0.825,-0.945
7.922,9.491,9.603,-0.427,-0.943,-0.907
7.956,9.608,9.558,-0.462,-1.026,-0.863
8.030,9.732,9.531,-0.503,-1.072,-0.804
8.138,9.845,9.397,-0.569,-1.120,-0.723
8.238,9.902,9.256,-0.633,-1.164,-0.663
8.363,9.852,9.163,-0.698,-1.232,-0.603
8.566,9.843,9.014,-0.779,-1.241,-0.528
8.681,9.814,8.918,-0.821,-1.279,-0.465
8.844,9.622,8.806,-0.853,-1.149,-0.366
8.933,9.445,8.657,-0.872,-1.040,-0.290
9.043,9.285,8.358,-0.909,-0.996,-0.218
9.242,9.148,7.922,-1.015,-1.069,-0.153
9.371,9.076,7.659,-1.130,-1.249,-0.130
9.558,9.098,7.594,-1.241,-1.440,-0.124
9.814,9.136,7.707,-1.329,-1.528,-0.107
9.926,9.108,7.719,-1.344,-1.485,-0.078
10.003,9.074,7.712,-1.317,-1.340,-0.023
10.005,8.904,7.513,-1.261,-1.146,0.069
9.972,8.784,7.317,-1.221,-1.067,0.146
9.919,8.684,7.180,-1.183,-0.994,0.228
9.773,8.526,7.051,-1.133,-0.902,0.345
9.620,8.387,6.907,-1.100,-0.872,0.440
9.471,8.250,6.756,-1.078,-0.888,0.575
9.414,8.195,6.713,-1.080,-0.902,0.673
9.450,8.169,6.687,-1.102,-0.922,0.761
9.306,8.203,6.637,-1.150,-0.957,0.862
9.383,8.167,6.618,-1.216,-0.934,0.933
9.436,8.215,6.371,-1.320,-1.145,0.968
9.256,8.198,6.270,-1.413,-1.281,1.033
9.064,8.095,6.306,-1.402,-1.188,1.129
8.973,7.942,6.335,-1.341,-1.010,1.253
8.813,7.649,6.235,-1.248,-0.782,1.424
8.710,7.396,6.100,-1.209,-0.686,1.543
8.626,7.156,5.964,-1.200,-0.677,1.639
8.408,6.826,5.825,-1.207,-0.727,1.744
8.176,6.546,5.806,-1.204,-0.760,1.818
7.946,6.256,5.741,-1.186,-0.794,1.897
7.697,5.878,5.677,-1.146,-0.819,2.005
7.525,5.586,5.574,-1.108,-0.864,2.083
7.288,5.308,5.528,-1.061,-0.895,2.164
7.051,4.949,5.459,-0.986,-0.909,2.279
6.958,4.714,5.416,-0.929,-0.910,2.358
6.869,4.489,5.361,-0.872,-0.907,2.427
6.675,4.144,5.258,-0.790,-0.890,2.515
6.519,3.869,5.193,-0.719,-0.875,2.582
6.376,3.553,5.088,-0.644,-0.853,2.653
6.306,3.211,4.985,-0.550,-0.804,2.739
6.278,2.993,4.915,-0.481,-0.761,2.791
6.196,2.758,4.820,-0.413,-0.740,2.839
6.057,2.471,4.693,-0.330,-0.768,2.896
5.990,2.282,4.594,-0.275,-0.812,2.938
5.918,2.090,4.566,-0.201,-0.841,2.986
5.885,2.006,4.539,-0.149,-0.857,3.016
5.839,1.923,4.506,-0.100,-0.882,3.042
5.693,1.767,4.472,-0.033,-0.911,3.077
5.605,1.664,4.456,0.014,-0.914,3.107
5.567,1.542,4.408,0.044,-0.926,3.134
5.526,1.396,4.362,0.064,-0.948,3.163
5.449,1.252,4.326,0.072,-0.950,3.182
5.385,1.085,4.264,0.077,-0.963,3.202
5.322,0.857,4.216,0.082,-0.954,3.227
5.286,0.694,4.221,0.082,-0.939,3.243
5.265,0.510,4.183,0.081,-0.935,3.255
5.303,0.278,4.154,0.071,-0.942,3.256
5.329,0.103,4.154,0.064,-0.928,3.248
5.334,-0.069,4.113,0.052,-0.927,3.231
5.341,-0.263,4.005,0.021,-0.968,3.199
5.325,-0.383,3.948,-0.006,-1.014,3.170
5.289,-0.505,3.929,-0.025,-1.046,3.141
5.282,-0.682,3.840,-0.039,-1.088,3.106
5.322,-0.764,3.828,-0.041,-1.100,3.079
5.327,-0.879,3.790,-0.037,-1.099,3.053
5.399,-0.998,3.721,-0.032,-1.109,3.012
5.449,-1.089,3.675,-0.022,-1.100,2.978
5.454,-1.238,3.630,-0.008,-1.078,2.944
5.480,-1.401,3.555,0.013,-1.042,2.897
5.492,-1.535,3.503,0.025,-1.006,2.857
5.499,-1.681,3.412,0.027,-0.989,2.817
5.507,-1.856,3.326,0.017,-0.971,2.758
5.509,-1.994,3.232,0.003,-0.966,2.712
5.471,-2.124,3.172,-0.009,-0.962,2.667
5.425,-2.301,3.081,-0.019,-0.948,2.615
5.385,-2.442,3.036,-0.018,-0.923,2.579
5.327,-2.641,2.897,-0.011,-0.909,2.539
5.315,-2.787,2.818,-0.002,-0.903,2.510
5.325,-2.938,2.753,0.013,-0.892,2.474
5.289,-3.175,2.653,0.045,-0.891,2.421
5.255,-3.364,2.538,0.081,-0.897,2.378
5.219,-3.546,2.452,0.130,-0.901,2.331
5.183,-3.780,2.322,0.214,-0.916,2.269
5.183,-3.934,2.246,0.286,-0.918,2.221
5.179,-4.092,2.150,0.367,-0.913,2.168
5.140,-4.271,2.016,0.476,-0.907,2.090
5.121,-4.393,1.894,0.556,-0.910,2.025
5.143,-4.446,1.793,0.633,-0.912,1.953
5.191,-4.484,1.695,0.719,-0.901,1.845
5.236,-4.494,1.640,0.773,-0.886,1.762
5.270,-4.496,1.556,0.815,-0.875,1.669
5.320,-4.472,1.460,0.852,-0.851,1.538
5.341,-4.453,1.439,0.874,-0.818,1.436
5.375,-4.424,1.410,0.893,-0.770,1.334
5.459,-4.286,1.453,0.917,-0.664,1.196
5.569,-4.099,1.518,0.940,-0.562,1.092
5.693,-3.857,1.635,0.958,-0.443,0.980
5.837,-3.484,1.776,0.974,-0.269,0.822
5.892,-3.153,1.939,0.976,-0.135,0.696
5.909,-2.634,2.157,0.960,0.037,0.524
5.916,-2.176,2.358,0.930,0.152,0.389
5.866,-1.683,2.593,0.892,0.262,0.250
5.801,-1.183,2.859,0.844,0.360,0.111
5.674,-0.496,3.294,0.768,0.498,-0.074
5.583,0.043,3.642,0.699,0.581,-0.208
5.490,0.577,4.005,0.618,0.657,-0.342
5.341,1.307,4.530,0.499,0.741,-0.513
5.188,1.848,4.949,0.407,0.791,-0.630
5.006,2.361,5.392,0.318,0.842,-0.735
4.764,2.976,5.997,0.203,0.909,-0.848
4.580,3.409,6.436,0.121,0.952,-0.913
4.393,3.807,6.867,0.043,0.979,-0.961
4.118,4.262,7.453,-0.054,0.984,-1.000
3.943,4.530,7.858,-0.117,0.959,-1.011
3.788,4.731,8.250,-0.168,0.915,-1.005
3.682,4.877,8.724,-0.207,0.835,-0.964
3.651,4.867,9.043,-0.209,0.770,-0.914
3.663,4.764,9.397,-0.172,0.664,-0.823
3.745,4.642,9.639,-0.108,0.579,-0.742
3.895,4.539,9.838,-0.019,0.489,-0.657
4.209,4.427,10.051,0.143,0.376,-0.546
4.460,4.374,10.214,0.294,0.304,-0.470
4.717,4.367,10.357,0.459,0.241,-0.401
5.021,4.427,10.487,0.692,0.158,-0.321
5.215,4.535,10.542,0.863,0.102,-0.266
5.409,4.693,10.546,1.022,0.048,-0.217
5.583,4.894,10.530,1.164,-0.000,-0.173
6.321,5.734,10.192,1.464,-0.202,-0.023
6.495,5.880,10.087,1.457,-0.233,-0.003
6.713,6.048,9.936,1.416,-0.267,0.016
6.857,6.122,9.819,1.366,-0.287,0.026
6.996,6.139,9.694,1.305,-0.303,0.034
7.118,6.081,9.493,1.214,-0.326,0.048
7.214,5.971,9.340,1.142,-0.335,0.062
7.298,5.823,9.194,1.071,-0.339,0.079
7.422,5.531,8.973,0.981,-0.340,0.104
7.523,5.298,8.796,0.923,-0.332,0.122
7.602,5.021,8.624,0.872,-0.321,0.141
7.685,4.630,8.358,0.813,-0.307,0.164
7.743,4.331,8.191,0.775,-0.292,0.180
7.772,4.034,8.016,0.743,-0.281,0.195
7.803,3.663,7.786,0.705,-0.268,0.218
7.841,3.407,7.647,0.682,-0.253,0.231
7.870,3.175,7.506,0.658,-0.233,0.241
7.918,2.928,7.305,0.621,-0.213,0.247
7.968,2.777,7.178,0.588,-0.198,0.244
7.994,2.674,7.053,0.553,-0.183,0.237
7.980,2.571,6.914,0.504,-0.165,0.223
7.966,2.523,6.833,0.465,-0.151,0.209
7.951,2.490,6.771,0.425,-0.126,0.193
7.927,2.452,6.670,0.368,-0.094,0.171
7.896,2.425,6.579,0.320,-0.074,0.151
7.877,2.409,6.481,0.269,-0.055,0.131
7.851,2.382,6.373,0.196,-0.034,0.104
7.846,2.356,6.294,0.139,-0.019,0.083
7.841,2.308,6.218,0.081,0.000,0.063
7.831,2.236,6.144,0.010,0.034,0.039
7.841,2.174,6.067,-0.043,0.062,0.021
7.858,2.128,5.981,-0.098,0.088,0.002

-0.644,10.877,9.507,-0.155,1.234,-2.639
-0.584,11.183,9.809,-0.200,1.228,-2.612
-0.455,11.499,10.159,-0.256,1.209,-2.569
-0.290,11.732,10.434,-0.293,1.192,-2.534
0.007,12.060,10.774,-0.343,1.168,-2.486
0.261,12.376,11.004,-0.382,1.152,-2.453
0.529,12.713,11.229,-0.425,1.143,-2.422
0.855,13.132,11.509,-0.493,1.137,-2.387
1.075,13.381,11.679,-0.555,1.135,-2.360
1.259,13.561,11.849,-0.622,1.135,-2.333
1.463,13.645,12.093,-0.718,1.136,-2.293
1.549,13.628,12.251,-0.789,1.137,-2.258
1.628,13.573,12.407,-0.853,1.137,-2.219
1.690,13.460,12.613,-0.925,1.134,-2.162
1.753,13.343,12.756,-0.967,1.127,-2.114
1.822,13.204,12.898,-1.001,1.115,-2.063
1.901,12.943,13.060,-1.030,1.090,-1.991
1.954,12.684,13.144,-1.039,1.069,-1.933
2.004,12.366,13.209,-1.038,1.043,-1.873
2.061,11.875,13.254,-1.018,1.005,-1.796
2.109,11.428,13.240,-0.989,0.972,-1.741
2.152,10.937,13.192,-0.948,0.935,-1.693
2.219,10.269,13.111,-0.876,0.880,-1.638
2.274,9.802,13.001,-0.812,0.834,-1.605
2.325,9.388,12.871,-0.746,0.786,-1.577
2.377,8.940,12.692,-0.654,0.718,-1.547
2.425,8.655,12.565,-0.588,0.665,-1.530
2.466,8.432,12.407,-0.536,0.607,-1.522
2.476,8.164,12.258,-0.489,0.582,-1.511
2.677,8.080,11.945,-0.499,0.477,-1.535
2.744,7.946,11.882,-0.496,0.408,-1.571
2.737,7.779,11.811,-0.467,0.408,-1.578
2.832,7.652,11.686,-0.430,0.439,-1.572
2.988,7.578,11.562,-0.384,0.494,-1.557
3.144,7.556,11.466,-0.368,0.572,-1.547
3.309,7.575,11.308,-0.382,0.594,-1.546
3.531,7.673,11.190,-0.445,0.569,-1.560
3.630,7.721,11.200,-0.500,0.546,-1.563
3.701,7.743,11.241,-0.555,0.548,-1.554
3.797,7.728,11.291,-0.627,0.580,-1.526
3.807,7.676,11.250,-0.689,0.599,-1.502
3.836,7.630,11.224,-0.763,0.559,-1.482
3.915,7.592,11.255,-0.871,0.496,-1.468
4.003,7.530,11.308,-0.948,0.450,-1.464
4.075,7.444,11.408,-1.011,0.422,-1.461
4.101,7.219,11.552,-1.068,0.395,-1.457
4.068,6.972,11.662,-1.082,0.382,-1.446
4.029,6.656,11.787,-1.070,0.374,-1.429
4.005,6.201,11.892,-1.020,0.362,-1.402
3.996,5.899,11.990,-0.963,0.351,-1.386
3.994,5.653,12.107,-0.889,0.329,-1.376
4.022,5.401,12.218,-0.765,0.287,-1.361
4.056,5.255,12.289,-0.664,0.235,-1.348
4.092,5.176,12.380,-0.564,0.162,-1.331
4.571,5.662,12.589,-0.175,-0.206,-1.223
4.750,5.844,12.601,-0.106,-0.264,-1.195
5.009,6.110,12.555,-0.031,-0.328,-1.163
5.193,6.318,12.493,0.010,-0.371,-1.141
5.332,6.510,12.383,0.039,-0.417,-1.118
5.540,6.797,12.230,0.055,-0.475,-1.085
5.722,7.027,12.146,0.054,-0.511,-1.059
5.930,7.266,12.040,0.036,-0.539,-1.034
6.220,7.549,11.902,-0.010,-0.570,-1.003
6.450,7.750,11.775,-0.063,-0.603,-0.984
6.752,7.989,11.648,-0.155,-0.652,-0.962
6.993,8.155,11.581,-0.236,-0.690,-0.949
7.199,8.294,11.530,-0.322,-0.721,-0.935
7.379,8.396,11.463,-0.432,-0.753,-0.908
7.503,8.413,11.420,-0.505,-0.780,-0.879
7.587,8.418,11.375,-0.572,-0.805,-0.847
7.604,8.325,11.408,-0.622,-0.801,-0.772
7.661,8.241,11.401,-0.653,-0.776,-0.707
7.721,8.174,11.349,-0.683,-0.782,-0.642
7.748,8.085,11.246,-0.725,-0.853,-0.554
7.750,8.025,11.224,-0.746,-0.931,-0.486
7.757,7.867,11.179,-0.746,-1.021,-0.387
7.728,7.700,11.174,-0.722,-1.081,-0.302
7.750,7.511,11.080,-0.684,-1.157,-0.213
7.834,7.302,10.992,-0.612,-1.231,-0.089
7.989,7.209,10.886,-0.545,-1.295,-0.007
7.989,7.034,10.812,-0.447,-1.322,0.079
8.025,6.790,10.690,-0.295,-1.302,0.207
8.066,6.661,10.594,-0.180,-1.270,0.302
8.066,6.536,10.422,-0.082,-1.263,0.389
7.989,6.431,10.151,0.002,-1.311,0.495
7.994,6.383,9.936,0.021,-1.366,0.562
7.992,6.395,9.685,0.009,-1.466,0.612
7.989,6.412,9.414,-0.036,-1.588,0.673
7.968,6.373,9.208,-0.078,-1.646,0.721
8.001,6.345,9.014,-0.129,-1.660,0.772
8.068,6.314,8.710,-0.208,-1.668,0.835
8.090,6.266,8.490,-0.264,-1.639,0.887
8.119,6.203,8.260,-0.321,-1.601,0.937
8.128,6.088,7.958,-0.400,-1.558,0.998
8.090,5.969,7.721,-0.458,-1.534,1.043
8.090,5.830,7.511,-0.509,-1.504,1.089
8.054,5.631,7.247,-0.565,-1.469,1.155
8.033,5.476,7.065,-0.596,-1.446,1.206
7.973,5.296,6.912,-0.611,-1.412,1.259
7.906,5.033,6.740,-0.612,-1.367,1.336
7.841,4.822,6.594,-0.602,-1.341,1.395
7.752,4.618,6.491,-0.581,-1.312,1.451
7.606,4.283,6.328,-0.540,-1.293,1.530
7.472,4.046,6.225,-0.497,-1.270,1.587
7.235,3.644,6.045,-0.428,-1.268,1.678
7.128,3.393,5.911,-0.373,-1.270,1.746
7.022,3.160,5.801,-0.309,-1.252,1.812
6.879,2.830,5.698,-0.210,-1.199,1.892
6.759,2.593,5.576,-0.136,-1.185,1.949
6.615,2.382,5.456,-0.064,-1.184,2.004
6.472,2.172,5.322,0.029,-1.211,2.078
6.354,2.054,5.234,0.102,-1.228,2.134
6.254,1.932,5.148,0.181,-1.247,2.195
6.141,1.800,5.035,0.292,-1.275,2.283
6.100,1.757,4.963,0.379,-1.277,2.350
6.031,1.726,4.903,0.462,-1.277,2.412
5.966,1.762,4.829,0.555,-1.294,2.482
5.940,1.774,4.793,0.609,-1.298,2.526
5.880,1.793,4.762,0.652,-1.284,2.563
5.851,1.884,4.690,0.681,-1.287,2.607
5.832,1.963,4.623,0.679,-1.285,2.633
5.820,2.045,4.561,0.659,-1.278,2.653
5.796,2.128,4.480,0.606,-1.255,2.668
5.758,2.162,4.417,0.547,-1.242,2.673
5.775,2.162,4.367,0.472,-1.229,2.676
5.816,2.109,4.283,0.358,-1.233,2.682
5.880,2.090,4.305,0.270,-1.220,2.686
5.942,2.049,4.310,0.187,-1.198,2.688
5.997,1.958,4.271,0.081,-1.181,2.692
6.029,1.870,4.243,0.008,-1.168,2.695
6.057,1.772,4.223,-0.058,-1.152,2.697
6.038,1.611,4.223,-0.128,-1.128,2.696
