aX,aY,aZ,gX,gY,gZ
7.717,6.639,3.874,0.978,0.734,4.236
7.496,6.124,3.960,1.066,0.759,4.385
7.149,5.341,4.101,1.163,0.794,4.564
6.840,4.714,4.247,1.221,0.819,4.681
6.555,4.044,4.477,1.267,0.830,4.778
6.060,2.816,4.815,1.340,0.830,4.882
5.413,1.482,5.375,1.401,0.812,4.937
4.501,-0.709,6.701,1.518,0.729,4.956
3.191,-4.434,8.806,1.849,0.483,4.901
2.325,-7.288,9.665,2.222,0.232,4.812
1.329,-10.767,10.570,2.716,0.034,4.768
0.007,-14.490,11.844,3.519,-0.155,4.741
-1.255,-17.380,12.522,4.189,-0.318,4.704
-1.817,-19.944,12.275,4.764,-0.369,4.626
-2.102,-21.842,12.153,5.081,-0.347,4.369
-2.473,-25.082,13.130,5.187,-0.615,3.962
-3.045,-28.864,12.716,5.034,-0.980,3.251
-3.673,-31.271,10.700,4.591,-1.709,2.099
-3.785,-30.713,8.957,4.145,-2.174,1.289
-3.359,-28.766,7.537,3.592,-2.384,0.559
-1.547,-26.252,5.830,2.795,-2.212,-0.327
-0.067,-25.163,5.097,2.232,-1.819,-0.942
1.829,-24.105,5.133,1.650,-1.212,-1.670
3.045,-22.805,5.710,1.341,-0.792,-2.122
4.075,-20.724,6.541,1.071,-0.436,-2.480
5.397,-17.140,7.755,0.686,-0.050,-2.814
6.433,-14.257,8.633,0.357,0.201,-2.974
7.412,-11.626,9.390,0.000,0.423,-3.086
8.480,-8.863,10.116,-0.474,0.655,-3.196
8.906,-7.379,10.379,-0.785,0.744,-3.257
9.024,-6.323,10.441,-1.040,0.787,-3.279
8.861,-5.301,10.233,-1.344,0.793,-3.248
9.055,-4.472,9.744,-1.580,0.646,-3.235
7.760,-3.701,8.914,-1.707,0.392,-3.047
7.393,-3.484,8.531,-1.723,0.440,-2.816
7.278,-3.299,8.265,-1.736,0.686,-2.588
7.070,-3.045,7.554,-1.795,0.894,-2.332
6.790,-2.720,7.197,-1.825,0.948,-2.148
6.409,-2.116,6.970,-1.878,1.068,-1.978
6.263,-1.056,6.596,-2.073,1.099,-1.802
6.498,-0.215,6.433,-2.279,1.014,-1.705
6.819,0.522,6.495,-2.484,0.920,-1.642
7.096,1.001,6.869,-2.657,0.835,-1.562
7.197,0.994,7.338,-2.683,0.873,-1.491
7.300,0.814,7.760,-2.668,0.975,-1.423
7.501,0.706,7.992,-2.655,1.047,-1.370
7.769,0.800,7.951,-2.659,0.956,-1.365
8.071,1.001,7.848,-2.658,0.774,-1.384
8.452,1.386,7.848,-2.599,0.524,-1.425
8.732,1.702,7.927,-2.486,0.411,-1.458
8.973,1.978,7.975,-2.329,0.343,-1.495
9.191,2.279,7.906,-2.057,0.253,-1.537
9.313,2.531,7.767,-1.808,0.171,-1.551
9.555,3.060,7.642,-1.426,0.068,-1.546
9.819,3.654,7.611,-1.112,0.014,-1.527
10.120,4.413,7.614,-0.792,-0.024,-1.503
10.499,5.576,7.513,-0.377,-0.087,-1.470
10.733,6.548,7.293,-0.083,-0.165,-1.441
10.915,7.604,6.955,0.195,-0.265,-1.401
11.150,9.079,6.443,0.529,-0.403,-1.324
11.301,10.156,6.050,0.755,-0.499,-1.240
11.428,11.171,5.646,0.961,-0.593,-1.130
11.586,12.407,5.095,1.199,-0.714,-0.942
11.720,13.230,4.666,1.348,-0.786,-0.771
11.823,13.929,4.226,1.466,-0.831,-0.573
11.947,14.720,3.587,1.566,-0.859,-0.273
12.031,15.218,3.060,1.592,-0.864,-0.017
12.110,15.627,2.545,1.573,-0.853,0.262
12.146,15.993,1.932,1.486,-0.800,0.665
11.844,15.440,0.869,0.839,-0.329,2.101
11.595,14.770,0.840,0.564,-0.176,2.543
11.356,14.126,0.881,0.364,-0.060,2.871
11.025,13.391,0.943,0.176,0.058,3.188
10.544,12.261,1.073,-0.043,0.220,3.583
10.077,11.258,1.288,-0.177,0.337,3.855
9.294,9.594,2.095,-0.259,0.430,4.106
7.721,5.928,3.991,-0.185,0.467,4.404
6.381,2.741,5.262,0.026,0.418,4.583
5.234,-0.424,6.009,0.333,0.339,4.727
3.716,-4.824,7.022,0.833,0.262,4.893
2.535,-7.908,8.198,1.308,0.248,5.021
1.164,-10.044,8.981,1.777,0.211,5.096
-0.795,-13.283,9.620,2.407,0.122,5.144
-1.736,-15.373,9.175,2.648,0.031,5.065
-2.682,-16.735,9.716,2.747,-0.118,4.887
-3.745,-21.495,12.263,2.912,-0.786,4.347
-4.123,-25.879,12.096,2.732,-1.306,3.538
-4.345,-28.359,10.642,2.471,-1.785,2.619
-4.075,-28.141,7.369,2.047,-2.159,1.511
-3.304,-26.609,5.284,1.667,-2.110,0.805
-1.867,-25.525,3.608,1.277,-1.775,0.143
0.050,-24.864,2.581,0.829,-1.102,-0.706
1.374,-24.316,2.907,0.624,-0.603,-1.280
2.571,-23.195,3.831,0.508,-0.178,-1.777
3.979,-20.379,5.365,0.383,0.244,-2.296
4.973,-17.420,6.495,0.263,0.469,-2.570
6.297,-13.192,7.901,0.048,0.710,-2.799
7.089,-9.996,8.827,-0.150,0.874,-2.890
7.719,-7.128,9.555,-0.347,1.004,-2.916
8.346,-4.164,10.113,-0.597,1.075,-2.886
8.679,-2.583,10.125,-0.766,1.066,-2.834
8.897,-1.362,9.847,-0.917,1.025,-2.755
9.024,0.014,9.268,-1.075,0.920,-2.590
8.988,0.886,8.825,-1.163,0.811,-2.425
8.861,1.587,8.406,-1.223,0.701,-2.239
8.614,2.246,7.884,-1.264,0.592,-1.982
8.389,2.547,7.551,-1.269,0.543,-1.792
8.159,2.823,7.326,-1.258,0.513,-1.606
7.918,3.278,7.156,-1.222,0.493,-1.359
7.863,3.584,7.144,-1.191,0.485,-1.175
7.903,3.926,7.195,-1.165,0.488,-0.989
8.100,4.415,7.290,-1.152,0.492,-0.751
8.351,4.685,7.307,-1.171,0.481,-0.590
8.624,4.863,7.314,-1.204,0.442,-0.446
9.041,4.918,7.317,-1.258,0.339,-0.281
9.342,4.879,7.333,-1.292,0.242,-0.174
9.651,4.743,7.312,-1.315,0.108,-0.043
9.816,4.592,7.290,-1.310,0.015,0.050
9.953,4.355,7.195,-1.283,-0.068,0.140
10.053,3.931,6.924,-1.223,-0.166,0.254
10.056,3.548,6.687,-1.154,-0.221,0.340
10.020,3.148,6.438,-1.072,-0.259,0.424
9.850,2.557,6.139,-0.947,-0.288,0.538
9.689,2.097,5.947,-0.849,-0.297,0.620
9.519,1.657,5.768,-0.756,-0.298,0.697
9.299,1.049,5.562,-0.649,-0.291,0.787
9.127,0.594,5.401,-0.586,-0.286,0.840
8.964,0.134,5.258,-0.542,-0.285,0.879
8.715,-0.414,5.095,-0.511,-0.302,0.909
8.526,-0.800,4.963,-0.505,-0.325,0.915
8.344,-1.137,4.843,-0.508,-0.353,0.909
8.107,-1.554,4.700,-0.519,-0.388,0.887
7.915,-1.860,4.621,-0.525,-0.407,0.864
7.736,-2.205,4.549,-0.522,-0.421,0.836
7.489,-2.662,4.470,-0.497,-0.432,0.794
7.295,-3.000,4.422,-0.460,-0.428,0.761
7.072,-3.474,4.398,-0.397,-0.413,0.715
6.905,-3.802,4.367,-0.342,-0.401,0.678
6.771,-4.092,4.324,-0.287,-0.392,0.637
6.663,-4.386,4.240,-0.224,-0.394,0.570
6.639,-4.561,4.156,-0.188,-0.406,0.511
6.618,-4.709,4.101,-0.159,-0.420,0.447
6.630,-4.887,4.065,-0.127,-0.433,0.357
6.656,-4.992,4.061,-0.104,-0.436,0.287
6.713,-5.078,4.068,-0.082,-0.432,0.216
6.819,-5.157,4.075,-0.053,-0.409,0.126
6.898,-5.200,4.092,-0.029,-0.381,0.061
6.972,-5.210,4.142,-0.002,-0.345,-0.001
7.075,-5.160,4.197,0.037,-0.286,-0.075
7.149,-5.035,4.221,0.065,-0.240,-0.126
7.221,-4.786,4.295,0.098,-0.173,-0.185
7.278,-4.575,4.384,0.119,-0.122,-0.224
7.302,-4.369,4.472,0.138,-0.077,-0.259
7.331,-4.104,4.611,0.158,-0.034,-0.301
7.384,-3.867,4.738,0.171,-0.013,-0.328
7.436,-3.610,4.875,0.184,-0.001,-0.351
7.499,-3.249,5.049,0.201,0.013,-0.375
7.568,-2.964,5.181,0.214,0.024,-0.387
7.654,-2.691,5.306,0.226,0.035,-0.396
7.767,-2.342,5.483,0.240,0.050,-0.405
7.848,-2.112,5.614,0.251,0.058,-0.408
7.937,-1.817,5.772,0.265,0.070,-0.409
7.994,-1.621,5.904,0.276,0.079,-0.406
8.059,-1.441,6.031,0.282,0.090,-0.401
8.114,-1.223,6.146,0.288,0.101,-0.392
8.143,-1.080,6.218,0.291,0.103,-0.383
8.162,-0.970,6.287,0.290,0.098,-0.373
8.212,-0.838,6.393,0.285,0.085,-0.356
8.241,-0.790,6.452,0.284,0.072,-0.339
8.241,-0.740,6.486,0.284,0.058,-0.319
8.260,-0.721,6.493,0.296,0.041,-0.287
8.253,-0.802,6.376,0.366,0.021,-0.154
8.224,-0.893,6.347,0.378,0.017,-0.122
8.157,-1.058,6.311,0.388,0.006,-0.080
8.121,-1.204,6.273,0.391,-0.005,-0.051
8.090,-1.401,6.215,0.388,-0.019,-0.015
8.071,-1.544,6.153,0.381,-0.029,0.008
8.073,-1.690,6.086,0.374,-0.036,0.028
8.071,-1.875,5.995,0.365,-0.042,0.050
8.092,-2.016,5.923,0.361,-0.042,0.062
8.121,-2.136,5.875,0.359,-0.038,0.072
8.133,-2.337,5.816,0.361,-0.028,0.084
8.126,-2.495,5.784,0.366,-0.016,0.092
8.100,-2.634,5.760,0.370,-0.002,0.099
8.064,-2.808,5.715,0.376,0.017,0.108
8.042,-2.914,5.677,0.377,0.031,0.112
8.018,-3.000,5.657,0.376,0.043,0.116
7.987,-3.117,5.626,0.367,0.059,0.117
7.968,-3.196,5.634,0.353,0.068,0.114
7.944,-3.247,5.619,0.334,0.074,0.109
7.951,-3.297,5.614,0.301,0.081,0.099
7.951,-3.335,5.662,0.274,0.085,0.089
7.946,-3.349,5.691,0.247,0.091,0.079
7.937,-3.349,5.734,0.213,0.101,0.064
7.925,-3.345,5.770,0.187,0.111,0.053
7.901,-3.318,5.789,0.163,0.119,0.043
7.843,-3.254,5.820,0.131,0.124,0.028
7.796,-3.179,5.851,0.109,0.120,0.018
7.762,-3.081,5.868,0.086,0.112,0.009
7.755,-2.931,5.895,0.056,0.097,-0.002
7.764,-2.806,5.906,0.033,0.083,-0.009
7.779,-2.677,5.918,0.012,0.067,-0.014
7.800,-2.492,5.930,-0.018,0.045,-0.018
7.822,-2.356,5.933,-0.042,0.029,-0.020
7.836,-2.222,5.914,-0.068,0.014,-0.021
7.848,-2.083,5.921,-0.102,-0.003,-0.020
7.846,-1.987,5.933,-0.128,-0.015,-0.018
7.860,-1.899,5.942,-0.153,-0.024,-0.013
7.875,-1.798,5.940,-0.189,-0.034,-0.009
7.879,-1.724,5.921,-0.213,-0.040,-0.005
7.882,-1.647,5.904,-0.245,-0.047,0.000
7.894,-1.623,5.885,-0.268,-0.052,0.003
7.898,-1.602,5.868,-0.289,-0.060,0.004

10.130,6.948,4.085,0.382,-0.133,0.215
10.343,7.819,4.001,0.440,-0.141,0.327
10.484,8.507,3.869,0.496,-0.147,0.422
10.633,9.244,3.666,0.553,-0.148,0.528
10.812,10.010,3.450,0.598,-0.142,0.648
11.056,11.023,3.170,0.635,-0.121,0.831
11.202,11.655,3.007,0.645,-0.094,0.991
11.334,12.139,2.899,0.641,-0.060,1.170
11.471,12.541,2.859,0.617,-0.007,1.433
11.485,12.670,2.895,0.587,0.035,1.645
11.451,12.658,2.959,0.551,0.079,1.871
11.310,12.483,3.036,0.497,0.140,2.190
11.114,12.234,3.065,0.450,0.186,2.440
10.867,11.906,3.038,0.399,0.233,2.698
10.523,11.380,2.959,0.321,0.297,3.051
10.235,10.951,2.878,0.261,0.351,3.320
9.914,10.499,2.835,0.195,0.408,3.584
9.445,9.888,2.895,0.085,0.481,3.915
9.057,9.395,2.959,-0.007,0.534,4.146
8.622,8.832,3.053,-0.105,0.583,4.358
7.949,7.906,3.261,-0.241,0.634,4.603
7.377,7.034,3.476,-0.339,0.659,4.760
6.773,5.993,3.709,-0.427,0.674,4.895
5.930,4.451,4.022,-0.517,0.676,5.041
5.265,3.256,4.259,-0.565,0.661,5.125
4.578,1.666,4.791,-0.579,0.625,5.189
3.235,-1.700,6.388,-0.469,0.519,5.248
1.817,-5.626,8.413,-0.234,0.323,5.249
0.220,-11.325,10.745,0.265,0.107,5.255
-1.374,-16.278,11.533,1.143,-0.083,5.207
-2.569,-19.838,11.380,1.918,-0.192,5.161
-3.563,-23.274,11.157,2.562,-0.218,5.081
-5.066,-27.955,12.055,3.210,-0.238,4.859
-5.315,-32.006,12.421,3.501,-0.437,4.387
-5.258,-34.680,10.779,3.449,-0.841,3.509
-5.488,-34.845,6.938,3.157,-1.522,2.186
-5.578,-33.739,4.465,2.828,-1.868,1.258
-4.879,-32.844,2.588,2.391,-1.955,0.379
-2.739,-32.054,0.924,1.764,-1.650,-0.728
-1.120,-31.503,0.881,1.413,-1.264,-1.446
0.737,-29.863,2.212,1.152,-0.696,-2.236
2.009,-27.450,3.551,1.043,-0.334,-2.692
3.067,-24.131,4.815,0.957,-0.072,-3.023
4.460,-19.108,6.373,0.804,0.152,-3.284
5.521,-15.459,7.523,0.639,0.283,-3.379
6.495,-12.294,8.617,0.429,0.404,-3.426
7.590,-9.352,9.579,0.100,0.488,-3.474
8.071,-7.992,9.771,-0.148,0.490,-3.512
8.085,-6.962,9.503,-0.358,0.468,-3.517
7.513,-5.796,8.626,-0.557,0.400,-3.429
6.864,-5.030,7.836,-0.682,0.320,-3.299
6.132,-4.511,7.041,-0.802,0.234,-3.131
5.241,-4.195,6.194,-0.923,0.133,-2.875
4.788,-4.197,5.792,-0.971,0.071,-2.682
4.554,-4.199,5.488,-0.976,0.029,-2.448
4.707,-3.967,5.380,-0.954,0.037,-2.298
4.968,-3.426,5.310,-0.938,0.071,-2.161
5.497,-2.490,5.294,-0.948,0.136,-2.002
5.986,-1.784,5.399,-0.971,0.188,-1.913
6.553,-1.180,5.588,-0.996,0.224,-1.848
7.269,-0.438,5.957,-1.026,0.299,-1.800
7.810,0.136,6.146,-1.066,0.378,-1.792
8.370,0.773,6.266,-1.129,0.438,-1.812
9.175,1.628,6.328,-1.230,0.433,-1.873
9.668,2.354,6.352,-1.332,0.350,-1.949
10.350,3.397,6.230,-1.498,0.160,-2.082
10.654,4.233,6.443,-1.526,-0.028,-2.150
10.807,5.080,6.879,-1.458,0.014,-2.169
11.073,6.311,7.199,-1.236,0.234,-2.121
11.308,7.412,7.185,-1.036,0.375,-2.060
11.509,8.674,7.101,-0.808,0.455,-1.967
11.768,10.508,7.061,-0.480,0.499,-1.791
12.079,11.940,7.082,-0.246,0.472,-1.628
12.488,13.420,7.072,-0.044,0.387,-1.449
13.130,15.371,6.936,0.164,0.213,-1.193
13.518,16.738,6.732,0.303,0.063,-0.977
13.697,17.945,6.560,0.449,-0.045,-0.719
13.635,19.178,6.345,0.644,-0.096,-0.294
13.774,20.219,4.776,0.663,-0.138,1.327
13.709,20.145,4.223,0.471,-0.181,1.831
13.506,20.025,3.855,0.299,-0.199,2.227
13.202,19.917,3.572,0.103,-0.206,2.625
12.723,19.623,3.165,-0.160,-0.207,3.179
12.412,19.185,2.945,-0.337,-0.196,3.601
12.107,18.471,2.835,-0.487,-0.153,4.012
11.538,17.061,2.902,-0.630,-0.047,4.533
11.040,15.742,3.110,-0.702,0.032,4.892
10.487,14.384,3.282,-0.756,0.083,5.208
9.203,11.691,4.192,-0.780,0.042,5.556
7.700,7.958,5.892,-0.658,-0.112,5.766
6.179,3.541,7.405,-0.391,-0.346,5.893
3.910,-4.029,8.926,0.222,-0.618,6.014
2.272,-7.714,9.036,0.802,-0.673,6.110
0.429,-11.246,8.818,1.426,-0.696,6.198
-2.301,-16.503,8.133,2.106,-0.482,6.303
-5.009,-21.234,9.972,2.510,-0.558,6.269
-6.385,-28.158,9.946,2.625,-0.999,5.690
-7.333,-33.258,6.740,2.285,-1.714,4.292
-7.707,-34.682,4.453,2.141,-2.269,3.259
-7.515,-35.851,2.006,2.028,-2.665,2.244
-6.155,-36.715,-1.223,1.541,-2.464,0.707
-5.476,-36.933,-2.447,1.289,-1.941,-0.373
-4.472,-34.778,-2.433,1.333,-1.129,-1.499
-3.496,-31.079,-1.611,1.503,-0.565,-2.120
-2.164,-26.267,-0.223,1.659,-0.118,-2.572
0.096,-19.403,1.911,1.798,0.260,-2.894
2.172,-14.499,3.393,1.839,0.424,-2.942
4.446,-9.929,4.697,1.797,0.524,-2.866
7.312,-4.515,6.278,1.590,0.595,-2.633
9.060,-1.094,7.389,1.320,0.623,-2.409
10.467,1.585,8.344,0.979,0.640,-2.175
11.617,3.881,9.033,0.525,0.650,-1.836
12.062,4.762,9.074,0.220,0.684,-1.550
12.345,5.171,8.851,-0.061,0.688,-1.257
12.383,5.416,8.528,-0.376,0.638,-0.867
12.172,5.461,8.420,-0.558,0.613,-0.577
11.909,5.440,8.341,-0.696,0.608,-0.300
11.624,5.334,8.234,-0.826,0.616,0.043
11.360,5.253,8.183,-0.892,0.606,0.275
10.973,5.095,8.140,-0.945,0.583,0.479
10.384,4.731,8.133,-0.999,0.511,0.725
9.969,4.288,8.236,-1.012,0.439,0.897
9.632,3.644,8.428,-0.997,0.389,1.056
9.352,2.547,8.562,-0.944,0.350,1.221
9.182,1.583,8.459,-0.893,0.314,1.295
9.033,0.555,8.174,-0.848,0.243,1.324
8.873,-0.685,7.678,-0.803,0.079,1.300
8.741,-1.693,7.444,-0.767,-0.093,1.237
8.672,-2.964,7.175,-0.741,-0.266,1.114
8.485,-4.621,6.670,-0.691,-0.456,0.881
8.272,-5.552,6.132,-0.618,-0.556,0.702
7.951,-6.282,5.298,-0.487,-0.606,0.497
7.695,-6.503,4.741,-0.387,-0.580,0.378
7.444,-6.572,4.288,-0.293,-0.511,0.284
7.190,-6.627,3.891,-0.182,-0.387,0.180
7.070,-6.718,3.670,-0.103,-0.291,0.109
7.027,-6.819,3.517,-0.028,-0.200,0.040
6.960,-6.840,3.378,0.062,-0.094,-0.047
6.902,-6.675,3.292,0.119,-0.034,-0.103
6.823,-6.309,3.251,0.163,0.008,-0.146
6.718,-5.571,3.261,0.198,0.040,-0.188
6.663,-4.949,3.318,0.213,0.048,-0.206
6.644,-4.336,3.419,0.222,0.050,-0.211
6.668,-3.582,3.651,0.224,0.050,-0.205
6.697,-3.122,3.852,0.214,0.054,-0.191
6.744,-2.739,4.044,0.193,0.064,-0.175
6.826,-2.358,4.247,0.150,0.088,-0.153
6.881,-2.131,4.367,0.108,0.113,-0.137
6.926,-1.944,4.506,0.057,0.139,-0.123
6.996,-1.776,4.662,-0.027,0.157,-0.110
7.044,-1.721,4.755,-0.099,0.156,-0.105
7.140,-1.712,4.851,-0.196,0.138,-0.104
7.223,-1.688,4.922,-0.267,0.113,-0.106
7.317,-1.719,5.023,-0.326,0.081,-0.110
7.439,-1.800,5.128,-0.379,0.031,-0.114
7.547,-1.841,5.215,-0.393,-0.008,-0.117
7.640,-1.903,5.286,-0.382,-0.043,-0.114
7.767,-1.992,5.358,-0.340,-0.079,-0.107
8.045,-2.284,5.540,-0.037,-0.094,-0.074
8.090,-2.351,5.507,0.041,-0.096,-0.078
8.092,-2.389,5.485,0.082,-0.104,-0.089
8.092,-2.409,5.471,0.107,-0.115,-0.108
8.085,-2.394,5.459,0.122,-0.132,-0.141
8.090,-2.346,5.449,0.127,-0.140,-0.168
8.083,-2.286,5.464,0.127,-0.144,-0.206
8.056,-2.246,5.459,0.128,-0.140,-0.233
8.011,-2.222,5.468,0.131,-0.134,-0.256
7.939,-2.195,5.492,0.141,-0.123,-0.281
7.903,-2.181,5.509,0.155,-0.112,-0.292
7.863,-2.172,5.533,0.171,-0.101,-0.301
7.812,-2.203,5.559,0.199,-0.088,-0.305
7.764,-2.227,5.581,0.221,-0.085,-0.306
7.740,-2.243,5.581,0.242,-0.090,-0.306
7.740,-2.263,5.564,0.264,-0.106,-0.308
7.762,-2.289,5.540,0.274,-0.122,-0.311
7.791,-2.358,5.523,0.278,-0.143,-0.315
7.819,-2.423,5.511,0.278,-0.155,-0.320
7.853,-2.490,5.499,0.274,-0.160,-0.324
7.898,-2.605,5.492,0.267,-0.161,-0.330
7.939,-2.686,5.507,0.262,-0.155,-0.331
7.975,-2.780,5.528,0.258,-0.143,-0.332
8.033,-2.883,5.543,0.253,-0.120,-0.331
8.054,-2.962,5.562,0.249,-0.098,-0.330
8.080,-3.031,5.571,0.246,-0.074,-0.328
8.078,-3.112,5.562,0.243,-0.046,-0.324
8.059,-3.144,5.552,0.240,-0.028,-0.321
8.033,-3.194,5.547,0.236,-0.015,-0.317
8.018,-3.256,5.521,0.235,-0.005,-0.312
8.011,-3.309,5.521,0.235,-0.002,-0.306
8.033,-3.349,5.528,0.240,0.000,-0.296
8.078,-3.373,5.523,0.246,0.003,-0.287
8.155,-3.385,5.511,0.254,0.009,-0.277
8.248,-3.340,5.521,0.268,0.019,-0.265
8.325,-3.261,5.533,0.277,0.029,-0.256
8.408,-3.179,5.574,0.284,0.044,-0.246
8.478,-3.103,5.564,0.281,0.066,-0.234
8.473,-3.055,5.550,0.272,0.082,-0.224
8.456,-3.000,5.538,0.256,0.094,-0.210
8.416,-2.933,5.581,0.226,0.101,-0.188
8.428,-2.861,5.610,0.196,0.102,-0.170
8.432,-2.799,5.641,0.161,0.098,-0.152
8.440,-2.720,5.698,0.114,0.088,-0.128
8.449,-2.655,5.732,0.083,0.081,-0.110
8.473,-2.591,5.746,0.056,0.074,-0.090
8.507,-2.547,5.751,0.027,0.067,-0.066
8.523,-2.557,5.760,0.011,0.066,-0.051
8.538,-2.581,5.758,-0.003,0.065,-0.037
8.557,-2.626,5.741,-0.019,0.066,-0.024
8.552,-2.638,5.732,-0.029,0.067,-0.017
8.540,-2.612,5.672,-0.044,0.067,-0.012
8.519,-2.579,5.612,-0.060,0.068,-0.011
8.480,-2.528,5.578,-0.079,0.070,-0.013
8.387,-2.468,5.547,-0.113,0.071,-0.018
8.298,-2.435,5.533,-0.141,0.070,-0.026
8.219,-2.401,5.514,-0.168,0.066,-0.031
8.133,-2.332,5.485,-0.201,0.054,-0.039
8.083,-2.274,5.485,-0.222,0.046,-0.044
8.045,-2.241,5.459,-0.239,0.040,-0.050
8.009,-2.212,5.456,-0.252,0.030,-0.054
7.982,-2.205,5.432,-0.256,0.023,-0.058
7.970,-2.210,5.423,-0.253,0.012,-0.064
7.966,-2.222,5.406,-0.244,0.005,-0.069
7.949,-2.239,5.375,-0.232,-0.002,-0.076
7.946,-2.243,5.308,-0.212,-0.012,-0.087
7.925,-2.255,5.267,-0.195,-0.018,-0.096

9.720,6.428,4.494,0.775,0.109,0.332
9.771,6.926,4.367,0.801,0.099,0.405
9.888,7.664,4.106,0.826,0.084,0.521
9.962,8.258,3.869,0.835,0.071,0.621
10.029,8.861,3.601,0.837,0.059,0.734
10.116,9.606,3.242,0.827,0.050,0.909
10.178,10.096,2.995,0.807,0.053,1.059
10.211,10.501,2.789,0.778,0.064,1.228
10.242,10.764,2.591,0.740,0.080,1.412
10.360,10.942,2.387,0.682,0.113,1.674
10.465,11.061,2.339,0.639,0.146,1.880
10.585,11.207,2.363,0.601,0.189,2.094
10.702,11.404,2.447,0.553,0.261,2.386
10.748,11.504,2.495,0.512,0.325,2.607
10.716,11.483,2.523,0.464,0.397,2.823
10.582,11.258,2.533,0.393,0.501,3.102
10.420,10.975,2.591,0.342,0.577,3.304
10.144,10.623,2.696,0.297,0.650,3.497
9.661,10.108,2.856,0.249,0.726,3.744
9.230,9.697,2.995,0.215,0.770,3.917
8.780,9.220,3.136,0.177,0.807,4.080
8.119,8.428,3.352,0.123,0.841,4.283
7.592,7.688,3.496,0.089,0.851,4.423
7.053,6.814,3.670,0.065,0.844,4.550
6.529,5.863,3.864,0.057,0.820,4.663
5.895,4.566,4.116,0.073,0.767,4.787
5.435,3.450,4.391,0.115,0.717,4.859
5.023,2.325,4.640,0.177,0.665,4.904
4.108,-0.385,6.053,0.322,0.553,4.924
2.715,-5.787,8.866,0.771,0.429,4.982
1.618,-11.037,10.539,1.382,0.351,4.970
-0.050,-16.882,10.101,2.299,0.285,4.850
-1.219,-21.483,10.209,3.057,0.284,4.781
-2.782,-25.920,10.870,3.676,0.286,4.656
-5.227,-31.173,11.138,4.221,0.072,4.330
-6.462,-33.155,10.745,4.427,-0.500,3.872
-6.881,-34.984,9.376,4.276,-1.231,3.100
-7.247,-35.640,7.269,3.684,-1.834,1.798
-7.123,-34.766,5.911,3.242,-1.963,0.846
-5.890,-32.887,4.506,2.716,-1.747,-0.283
-4.068,-31.086,4.013,2.386,-1.381,-1.012
-1.987,-28.879,4.322,2.103,-0.946,-1.639
0.838,-24.811,5.274,1.762,-0.434,-2.294
2.909,-21.069,6.278,1.489,-0.193,-2.652
4.762,-17.207,7.489,1.181,-0.054,-2.912
6.694,-12.486,9.110,0.716,0.074,-3.123
7.956,-9.567,9.953,0.323,0.176,-3.199
9.029,-7.317,10.422,-0.107,0.291,-3.234
9.701,-5.107,10.697,-0.672,0.450,-3.215
9.596,-3.886,10.621,-1.048,0.547,-3.124
8.859,-2.662,9.989,-1.473,0.611,-2.897
8.159,-1.901,9.294,-1.766,0.615,-2.673
7.518,-1.290,8.657,-2.035,0.597,-2.428
6.859,-0.812,8.102,-2.339,0.540,-2.094
6.531,-0.536,7.853,-2.505,0.488,-1.852
6.337,-0.261,7.705,-2.610,0.444,-1.623
6.378,0.103,7.558,-2.672,0.390,-1.341
6.701,0.227,7.446,-2.672,0.347,-1.160
7.168,0.151,7.343,-2.632,0.300,-1.025
7.812,-0.170,7.283,-2.497,0.229,-0.910
8.265,-0.572,7.288,-2.317,0.162,-0.863
8.703,-1.022,7.338,-2.084,0.087,-0.845
9.244,-1.405,7.367,-1.727,0.050,-0.869
9.656,-1.451,7.207,-1.469,0.047,-0.928
10.144,-1.168,6.744,-1.168,-0.007,-1.058
10.422,-0.764,6.359,-0.977,-0.100,-1.181
10.623,-0.242,5.976,-0.805,-0.211,-1.313
10.752,0.627,5.617,-0.598,-0.344,-1.496
10.906,1.434,5.344,-0.449,-0.423,-1.629
10.982,2.413,5.066,-0.273,-0.498,-1.736
11.001,3.917,4.764,0.026,-0.480,-1.804
11.037,5.212,4.527,0.275,-0.419,-1.801
11.044,6.577,4.262,0.512,-0.354,-1.755
11.061,8.411,3.907,0.801,-0.304,-1.627
11.152,9.814,3.591,0.977,-0.299,-1.485
11.463,11.782,3.021,1.131,-0.335,-1.251
11.835,13.343,2.658,1.189,-0.365,-1.036
12.218,14.866,2.373,1.198,-0.367,-0.792
12.692,16.640,2.155,1.155,-0.339,-0.412
12.984,17.669,2.028,1.089,-0.294,-0.084
13.216,18.445,1.963,0.984,-0.217,0.272
13.408,19.017,1.887,0.794,-0.081,0.772
13.460,19.070,1.827,0.620,0.028,1.152
13.403,18.897,1.738,0.434,0.136,1.532
13.130,18.495,1.542,0.176,0.265,2.038
11.521,15.684,1.676,-0.525,0.633,3.614
11.040,14.521,1.870,-0.583,0.699,3.928
9.876,11.174,3.462,-0.532,0.730,4.299
8.152,6.412,5.825,-0.244,0.709,4.584
6.685,1.549,7.377,0.178,0.648,4.773
5.037,-4.599,7.894,0.892,0.536,4.918
3.460,-8.121,8.042,1.463,0.428,4.995
1.650,-11.111,8.708,2.050,0.266,5.064
-0.860,-14.995,9.862,2.821,-0.010,5.117
-2.385,-17.844,10.281,3.285,-0.229,5.043
-3.206,-20.147,9.548,3.541,-0.495,4.791
