aX,aY,aZ,gX,gY,gZ
-2.780,2.363,8.581,0.055,-0.249,0.001
-2.804,2.373,8.631,0.033,-0.220,0.023
-2.622,2.526,8.521,0.010,-0.204,0.026
-2.629,2.638,8.523,-0.007,-0.172,-0.003
-2.756,2.602,8.574,-0.007,-0.173,-0.020
-2.808,2.617,8.480,-0.005,-0.182,-0.041
-2.866,2.617,8.480,-0.008,-0.175,-0.045
-2.878,2.619,8.466,-0.009,-0.172,-0.046

22.158,-4.326,-3.285,0.359,2.076,1.413
23.652,-5.040,-4.650,0.617,2.853,1.290
24.921,-5.890,-6.740,1.011,4.097,1.026
25.240,-6.579,-8.389,1.353,5.205,0.739
25.130,-7.384,-10.046,1.739,6.430,0.376
24.131,-8.717,-12.155,2.316,8.185,-0.232
22.448,-9.833,-13.676,2.757,8.731,-0.801
19.951,-10.949,-15.244,3.218,8.731,-1.450
15.469,-12.390,-17.339,3.872,8.731,-2.423
11.507,-13.194,-18.859,4.392,8.731,-3.205
7.264,-13.439,-20.178,4.924,8.731,-3.990
1.257,-12.910,-21.541,5.611,8.731,-4.984
-3.390,-11.904,-22.302,6.082,8.731,-5.642
-7.769,-10.640,-22.568,6.423,8.731,-6.191
-12.309,-8.672,-22.285,6.650,8.731,-6.706
-14.329,-6.934,-21.507,6.554,8.731,-6.961
-15.265,-5.001,-20.181,6.258,8.731,-7.123
-14.890,-2.334,-18.119,5.610,8.731,-7.245
-14.078,-0.570,-16.173,4.992,8.731,-7.305
-13.343,1.152,-13.252,4.138,8.731,-7.361
-13.309,2.052,-11.080,3.509,8.731,-7.374
-13.688,2.856,-8.514,2.956,8.731,-7.350
-13.982,4.147,-5.301,2.294,8.731,-7.288
-14.284,5.013,-2.696,1.812,8.731,-7.220
-14.736,5.689,-0.069,1.331,8.731,-7.160
-15.428,6.196,3.888,0.728,8.731,-7.084
-16.063,5.878,6.661,0.279,8.731,-6.958
-16.297,5.531,9.785,-0.118,8.731,-6.833
-17.305,4.592,14.861,-0.448,8.731,-6.680
-18.914,3.500,18.534,-0.534,8.731,-6.436
-20.525,3.062,22.192,-0.474,8.731,-6.055
-22.731,3.843,26.779,-0.239,8.731,-5.402
-28.544,9.661,32.544,0.670,2.397,-1.866
-28.220,11.547,30.469,0.709,0.349,-0.678
-27.193,12.304,28.189,0.598,-1.029,0.133
-25.740,12.450,25.805,0.392,-2.237,0.833
-23.846,11.641,22.702,0.073,-3.636,1.602
-22.319,10.683,20.497,-0.158,-4.538,2.093
-20.844,9.833,18.239,-0.367,-5.387,2.433
-18.648,8.471,15.189,-0.698,-6.137,2.754
-17.806,7.046,14.195,-0.873,-6.514,2.979
-16.805,5.703,13.099,-0.936,-6.985,3.147
-15.553,4.166,12.127,-0.884,-7.559,3.305
-14.394,3.340,11.226,-0.770,-7.972,3.371
-13.448,2.567,10.353,-0.644,-8.254,3.400
-12.246,1.863,9.572,-0.468,-8.486,3.400
-11.428,1.487,9.203,-0.326,-8.605,3.390
-10.623,1.350,8.765,-0.189,-8.730,3.381
-9.443,1.556,8.399,-0.010,-8.731,3.368
-8.684,1.899,8.212,0.099,-8.731,3.367
-7.870,2.332,7.827,0.150,-8.731,3.371
-6.828,2.878,7.341,0.140,-8.731,3.378
-6.225,3.141,7.113,0.084,-8.731,3.381
-5.550,3.361,6.857,-0.001,-8.731,3.377
-4.676,3.589,6.694,-0.124,-8.731,3.320
-4.276,3.450,6.325,-0.225,-8.731,3.268
-3.587,3.390,5.763,-0.357,-8.731,3.205
-2.404,3.378,5.138,-0.531,-8.731,3.040
-1.640,3.230,4.635,-0.657,-8.731,2.860
-0.965,2.923,4.130,-0.782,-8.731,2.678
0.254,2.655,3.728,-0.933,-8.731,2.409
0.845,2.291,3.469,-1.019,-8.731,2.225
1.487,1.891,3.122,-1.083,-8.731,2.076
2.279,1.262,2.782,-1.157,-8.731,1.943
2.847,0.843,2.543,-1.194,-8.731,1.876
3.503,0.543,2.306,-1.227,-8.731,1.826
4.233,0.101,2.035,-1.256,-8.731,1.779
4.724,-0.254,1.975,-1.269,-8.731,1.762
5.339,-0.560,1.848,-1.252,-8.611,1.737
5.997,-1.041,1.765,-1.192,-8.255,1.709
6.515,-1.389,1.738,-1.114,-7.993,1.687
7.053,-1.731,1.793,-1.013,-7.739,1.664
7.817,-2.083,1.856,-0.841,-7.422,1.624
8.382,-2.274,1.932,-0.697,-7.173,1.584
8.983,-2.382,1.999,-0.540,-6.884,1.535
9.835,-2.382,2.105,-0.314,-6.416,1.451
10.436,-2.392,2.148,-0.143,-6.029,1.373
11.001,-2.418,2.157,0.021,-5.617,1.294
11.854,-2.421,2.049,0.213,-5.033,1.192
12.637,-2.480,1.856,0.335,-4.552,1.119
13.568,-2.528,1.599,0.425,-4.014,1.034
14.933,-2.531,1.243,0.487,-3.206,0.892
15.965,-2.471,0.979,0.505,-2.492,0.746
16.882,-2.526,0.536,0.524,-1.712,0.561
18.488,-2.842,-0.323,0.571,-0.591,0.241
20.157,-3.692,-3.773,0.794,3.506,-1.723
19.898,-4.377,-5.930,0.996,4.697,-2.281
18.948,-5.306,-8.576,1.302,6.464,-3.046
17.662,-5.820,-10.336,1.524,7.874,-3.639
15.493,-6.309,-11.945,1.700,8.731,-4.246
11.724,-6.960,-13.865,1.898,8.731,-5.053
8.645,-7.135,-14.961,2.014,8.731,-5.627
4.587,-6.711,-16.034,2.087,8.731,-6.311
1.858,-6.153,-16.714,2.069,8.731,-6.749
-0.479,-5.409,-17.092,1.961,8.731,-7.114
-3.115,-4.307,-16.747,1.670,8.731,-7.488
-4.786,-3.476,-15.962,1.385,8.731,-7.692
-6.251,-2.574,-14.815,1.074,8.731,-7.832
-7.563,-0.927,-12.938,0.614,8.731,-7.910
-8.128,0.658,-11.449,0.215,8.731,-7.886
-8.602,2.203,-9.737,-0.233,8.731,-7.812
-9.428,3.608,-6.749,-0.847,8.731,-7.650
-10.075,3.864,-3.888,-1.286,8.731,-7.491
-10.942,3.563,-0.814,-1.670,8.731,-7.311
-12.572,2.686,4.331,-2.015,8.731,-7.024
-14.210,2.023,8.806,-2.103,8.731,-6.747
-15.950,1.487,13.625,-2.019,8.731,-6.383
-19.230,1.422,20.650,-1.675,8.731,-5.764
-21.129,2.210,25.259,-1.287,8.731,-5.085
-24.026,5.143,30.868,-0.714,8.731,-4.042
-26.274,7.807,33.679,-0.239,7.575,-3.090
-27.734,10.575,34.836,0.157,5.694,-2.028
-27.940,13.539,33.806,0.462,3.157,-0.613
-27.071,14.059,31.615,0.489,1.423,0.350
-25.161,13.264,28.539,0.418,-0.112,1.177
-22.963,11.605,25.187,0.294,-1.395,1.815
-20.379,8.442,20.600,0.189,-2.795,2.469
-18.050,6.412,17.133,0.161,-3.563,2.765
-16.120,4.683,14.205,0.189,-4.122,2.902
-8.011,1.360,3.742,0.372,-4.498,2.547
-6.802,1.499,2.449,0.281,-4.164,2.357
-5.301,1.863,1.161,0.100,-3.609,2.052
-4.489,1.927,0.469,-0.079,-3.119,1.810
-3.847,1.836,0.050,-0.268,-2.595,1.584
-2.885,1.563,-0.335,-0.530,-1.852,1.310
-2.229,1.353,-0.378,-0.729,-1.257,1.081
-1.853,0.972,-0.110,-0.896,-0.631,0.871
-1.678,0.453,0.627,-1.024,0.164,0.654
-1.616,0.211,1.238,-1.027,0.673,0.536
-1.549,0.148,1.966,-0.965,1.108,0.432
-1.748,0.096,3.124,-0.799,1.492,0.342
-1.767,0.187,3.862,-0.632,1.666,0.311
-1.765,0.414,4.611,-0.463,1.818,0.285
-1.999,0.692,5.653,-0.249,1.920,0.279
-2.184,0.898,6.388,-0.112,1.965,0.305
-2.397,1.111,7.101,-0.002,1.983,0.334
-2.533,1.496,7.925,0.104,1.952,0.354
-2.686,1.750,8.533,0.152,1.908,0.338
-2.854,1.985,9.098,0.181,1.834,0.296
-3.093,2.291,9.711,0.172,1.706,0.204
-3.290,2.478,10.120,0.131,1.593,0.118
-3.508,2.614,10.501,0.066,1.469,0.026
-3.773,2.598,10.831,-0.011,1.339,-0.059
-4.085,2.459,11.241,-0.118,1.150,-0.147
-4.298,2.282,11.557,-0.176,0.988,-0.190
-4.468,2.057,11.768,-0.199,0.799,-0.214
-4.688,1.721,11.921,-0.175,0.528,-0.207
-4.729,1.492,11.952,-0.114,0.310,-0.179
-4.690,1.202,11.899,0.003,0.009,-0.123
-4.566,1.022,11.739,0.099,-0.209,-0.069
-4.410,0.934,11.478,0.187,-0.397,-0.016
-4.149,0.876,10.965,0.273,-0.593,0.054
-3.929,0.972,10.508,0.295,-0.684,0.082
-3.783,1.099,10.094,0.288,-0.735,0.092
-3.649,1.240,9.771,0.256,-0.756,0.087
-3.543,1.460,9.421,0.195,-0.752,0.049
-3.508,1.585,9.139,0.146,-0.735,0.010
-3.522,1.693,8.890,0.095,-0.699,-0.026
-3.565,1.815,8.588,0.035,-0.637,-0.069
-3.596,1.913,8.387,-0.008,-0.576,-0.103
-3.680,1.973,8.224,-0.044,-0.506,-0.136
-3.757,2.081,8.025,-0.079,-0.407,-0.185
-3.888,2.169,7.954,-0.092,-0.331,-0.226
-4.058,2.375,7.918,-0.079,-0.258,-0.285
-4.223,2.523,7.918,-0.047,-0.230,-0.331
-4.276,2.679,7.755,-0.003,-0.242,-0.374
-3.874,2.966,7.798,0.096,-0.294,-0.395
-5.100,3.172,8.483,0.133,-0.374,-0.558
-4.298,3.184,6.486,0.124,-0.529,-0.544
-4.805,3.491,8.147,0.076,0.080,-0.561
-5.353,3.469,8.598,0.232,-0.349,-0.630
-5.765,3.251,9.009,0.476,-0.610,-0.562
-4.899,4.027,8.576,0.875,-1.081,-0.543
-5.054,4.058,7.740,0.967,-1.135,-0.545
-4.784,4.061,6.934,0.846,-1.024,-0.477
-4.369,4.156,7.063,0.525,-0.768,-0.450
-4.724,3.749,7.319,0.324,-0.591,-0.350
-4.362,3.982,7.705,0.178,-0.398,-0.245
-4.424,4.219,8.320,0.179,-0.382,-0.211
-4.413,4.073,8.241,0.241,-0.464,-0.148
-4.008,4.305,7.700,0.231,-0.496,-0.126
-3.826,4.683,7.250,0.071,-0.418,-0.163
-3.898,4.578,7.286,-0.055,-0.290,-0.139
-4.130,4.329,7.578,-0.149,-0.116,-0.077
-4.190,4.003,8.265,-0.135,-0.104,0.076
-3.821,3.881,8.021,-0.081,-0.232,0.169
-3.606,3.601,7.934,-0.048,-0.225,0.293
-3.352,3.474,7.913,-0.020,-0.251,0.358
-3.057,3.366,7.760,-0.014,-0.225,0.397
-3.165,3.115,8.100,0.028,-0.192,0.452
-2.959,3.007,7.446,0.021,-0.122,0.600
-2.856,3.189,7.276,-0.058,-0.037,0.564
-2.921,3.361,7.379,-0.157,0.112,0.503
-3.115,3.349,7.618,-0.201,0.172,0.470
-3.165,3.275,7.654,-0.233,0.191,0.459
-3.175,3.215,7.649,-0.288,0.240,0.464
-3.215,3.136,7.688,-0.327,0.276,0.472
-3.254,3.053,7.760,-0.357,0.307,0.480
-3.383,2.892,7.884,-0.362,0.310,0.482
-3.397,2.780,7.946,-0.342,0.292,0.472
-3.347,2.705,8.009,-0.308,0.263,0.433
-3.397,2.576,8.131,-0.250,0.204,0.355
-3.433,2.502,8.188,-0.211,0.160,0.296
-3.472,2.471,8.248,-0.185,0.128,0.244
-3.567,2.437,8.294,-0.177,0.100,0.205
-3.438,2.409,8.262,-0.192,0.095,0.186
-3.361,2.346,8.286,-0.234,0.120,0.170
-3.349,2.286,8.490,-0.287,0.163,0.149
-3.361,2.231,8.624,-0.298,0.143,0.129
-3.361,2.186,8.622,-0.291,0.100,0.107
-3.261,2.093,8.543,-0.288,0.058,0.081
-3.077,2.145,8.396,-0.302,0.035,0.042
-3.089,2.025,8.236,-0.334,0.058,0.001
-3.302,1.805,8.600,-0.333,0.087,-0.002
-3.213,1.853,8.624,-0.266,-0.001,-0.022
-3.278,1.803,8.633,-0.173,-0.107,-0.038
-3.273,1.765,8.485,-0.033,-0.263,-0.032
-3.124,1.851,8.277,0.051,-0.342,-0.035
-3.057,1.899,8.112,0.104,-0.369,-0.039
-3.002,1.863,7.994,0.135,-0.354,-0.028
-2.962,1.882,7.946,0.141,-0.326,-0.017
-2.942,1.896,7.879,0.132,-0.281,-0.007
-2.938,1.973,7.898,0.116,-0.216,-0.002
-2.983,2.030,7.870,0.106,-0.178,-0.009
-2.983,2.126,7.810,0.090,-0.138,-0.025

19.020,-6.208,-1.920,2.354,4.826,-1.870
18.979,-6.706,-2.722,2.717,5.571,-2.225
18.158,-7.326,-3.907,3.254,6.659,-2.755
16.937,-7.681,-4.901,3.678,7.515,-3.178
15.249,-7.884,-5.890,4.087,8.389,-3.614
12.459,-7.831,-7.132,4.584,8.731,-4.187
10.053,-7.573,-8.056,4.874,8.731,-4.598
7.489,-7.056,-9.026,5.074,8.731,-4.966
4.259,-6.254,-10.211,5.174,8.731,-5.371
2.076,-5.444,-10.925,5.129,8.731,-5.608
0.230,-4.432,-11.451,4.996,8.731,-5.783
-1.307,-3.065,-11.748,4.713,8.731,-5.919
-1.894,-1.915,-11.995,4.390,8.731,-5.990
-2.500,-0.749,-11.990,3.980,8.731,-6.041
-3.091,0.757,-11.657,3.353,8.731,-6.073
-3.433,1.697,-11.246,2.846,8.731,-6.092
-3.682,2.550,-10.640,2.346,8.731,-6.122
-4.058,3.417,-9.704,1.690,8.731,-6.191
-4.334,3.926,-8.839,1.214,8.731,-6.246
-4.841,4.231,-7.733,0.746,8.731,-6.282
-5.219,4.592,-6.215,0.172,8.731,-6.281
-5.545,4.642,-5.037,-0.230,8.731,-6.270
-5.904,4.329,-3.306,-0.721,8.731,-6.216
-6.304,3.728,-2.011,-1.030,8.731,-6.163
-6.931,2.844,-0.563,-1.270,8.731,-6.095
-7.779,1.630,1.750,-1.450,8.731,-5.964
-8.777,0.606,3.656,-1.483,8.731,-5.836
-9.713,-0.302,5.329,-1.437,8.731,-5.669
-11.176,-1.073,8.408,-1.225,8.731,-5.450
-12.603,-1.489,11.131,-0.961,8.731,-5.266
-14.155,-1.607,13.688,-0.626,8.731,-5.036
-16.149,-0.761,17.169,-0.102,8.731,-4.665
-17.640,0.457,19.558,0.282,8.731,-4.320
-19.036,2.246,21.749,0.609,8.515,-3.920
-20.844,5.246,24.306,0.902,7.016,-3.303
-21.986,7.597,25.673,1.015,5.763,-2.771
-22.831,9.663,26.288,1.022,4.449,-2.212
-23.801,11.497,26.145,0.927,2.660,-1.450
-24.220,12.179,25.280,0.804,1.344,-0.889
-24.136,12.467,23.849,0.634,0.106,-0.355
-20.027,10.202,16.532,-0.448,-4.178,1.583
-18.541,9.012,15.337,-0.658,-4.819,1.836
-16.599,6.960,14.001,-0.877,-5.494,2.085
-15.361,5.523,13.369,-0.970,-5.907,2.235
-14.205,4.489,12.840,-1.014,-6.245,2.356
-13.056,3.682,12.345,-1.008,-6.631,2.498
-12.364,3.366,11.954,-0.984,-6.886,2.595
-11.928,2.931,11.571,-0.942,-7.130,2.706
-11.095,2.504,10.925,-0.841,-7.410,2.838
-10.633,2.093,10.453,-0.737,-7.599,2.917
-10.221,2.021,10.082,-0.628,-7.783,3.004
-9.495,2.119,9.610,-0.490,-8.000,3.116
-8.942,2.124,9.254,-0.385,-8.152,3.169
-8.502,2.002,8.875,-0.290,-8.293,3.212
-7.932,1.812,8.416,-0.172,-8.502,3.265
-7.341,1.820,8.033,-0.094,-8.668,3.286
-6.721,2.004,7.664,-0.018,-8.731,3.284
-6.005,2.270,7.192,0.062,-8.731,3.273
-5.385,2.442,6.634,0.096,-8.731,3.262
-4.760,2.593,6.103,0.105,-8.731,3.232
-3.888,2.746,5.351,0.107,-8.731,3.162
-3.299,2.792,4.793,0.080,-8.731,3.098
-2.658,2.737,4.271,0.039,-8.731,3.038
-1.738,2.595,3.639,-0.022,-8.731,2.939
-1.111,2.389,3.282,-0.065,-8.731,2.856
-0.486,2.167,3.005,-0.095,-8.731,2.774
0.383,2.025,2.720,-0.112,-8.731,2.661
1.046,1.973,2.545,-0.113,-8.731,2.569
1.695,1.894,2.404,-0.111,-8.731,2.474
2.617,1.803,2.203,-0.121,-8.731,2.342
3.330,1.767,2.114,-0.144,-8.731,2.234
4.118,1.784,2.016,-0.185,-8.731,2.119
5.150,1.762,1.975,-0.265,-8.731,1.952
5.873,1.709,1.982,-0.337,-8.731,1.827
6.515,1.628,2.028,-0.412,-8.400,1.710
7.367,1.530,2.081,-0.498,-7.804,1.570
7.932,1.429,2.143,-0.552,-7.337,1.478
8.514,1.341,2.174,-0.595,-6.871,1.398
9.225,1.233,2.310,-0.630,-6.220,1.300
9.728,1.149,2.356,-0.629,-5.755,1.231
10.264,1.065,2.382,-0.613,-5.303,1.163
10.973,0.960,2.456,-0.567,-4.710,1.065
11.571,0.915,2.452,-0.523,-4.278,0.985
12.254,0.871,2.389,-0.477,-3.837,0.892
13.350,0.680,2.133,-0.421,-3.211,0.745
14.303,0.373,1.856,-0.379,-2.682,0.608
15.234,-0.086,1.621,-0.334,-2.116,0.440
16.249,-0.620,1.178,-0.264,-1.300,0.173
17.047,-0.891,0.587,-0.189,-0.612,-0.046
18.004,-1.214,-0.072,-0.092,0.153,-0.297
19.089,-1.602,-0.883,0.058,1.255,-0.716
19.391,-1.714,-1.460,0.196,2.125,-1.085
19.340,-1.832,-2.330,0.356,3.061,-1.491
18.651,-2.152,-3.850,0.554,4.439,-2.099
17.684,-2.361,-5.083,0.673,5.536,-2.605
16.412,-2.497,-6.246,0.766,6.660,-3.137
14.454,-2.602,-7.664,0.872,8.167,-3.842
4.956,-4.666,-12.072,0.890,8.731,-5.910
1.736,-4.829,-12.538,0.856,8.731,-6.412
-0.316,-4.487,-12.718,0.828,8.731,-6.727
-2.076,-3.862,-12.862,0.775,8.731,-6.973
-4.108,-2.576,-12.519,0.631,8.731,-7.173
-5.267,-1.058,-11.947,0.446,8.731,-7.226
-6.096,0.694,-11.052,0.162,8.731,-7.218
-6.993,2.878,-9.622,-0.342,8.731,-7.154
-7.858,4.046,-8.399,-0.793,8.731,-7.080
-8.844,4.812,-6.821,-1.262,8.731,-6.969
-10.080,5.152,-4.257,-1.858,8.731,-6.785
-11.071,4.853,-1.978,-2.230,8.731,-6.640
-12.421,4.008,1.769,-2.597,8.731,-6.422
-13.317,3.235,4.992,-2.764,8.731,-6.231
-14.262,2.380,8.569,-2.831,8.731,-6.010
-15.771,1.408,13.965,-2.737,8.731,-5.643
-17.147,1.259,18.340,-2.523,8.731,-5.278
-18.636,1.827,22.743,-2.215,8.731,-4.804
-20.880,3.670,27.780,-1.739,8.731,-3.979
-22.470,5.495,30.399,-1.353,7.582,-3.197
-23.808,7.819,32.207,-1.059,6.024,-2.425
-25.022,8.902,31.553,-0.702,3.628,-1.169
-24.304,9.778,29.961,-0.589,2.482,-0.357
-24.545,9.615,29.073,-0.369,1.204,0.282
-23.657,8.028,25.903,0.084,-1.070,1.187
-21.699,7.247,22.934,0.450,-2.608,1.763
-19.470,6.574,19.965,0.752,-3.840,2.149
-16.826,4.714,16.611,1.036,-5.018,2.659
-14.267,3.766,14.030,1.091,-5.549,2.877
-12.263,2.763,11.839,1.013,-5.864,2.939
-10.048,1.324,9.335,0.792,-5.988,2.887
-8.780,0.728,8.076,0.614,-5.970,2.721
-7.570,0.450,6.706,0.412,-5.875,2.438
-6.814,-0.005,5.559,0.153,-5.620,2.016
-6.024,-0.321,4.594,-0.021,-5.371,1.730
-5.504,-0.455,4.199,-0.195,-4.995,1.442
-4.877,-0.771,3.888,-0.337,-4.504,1.156
-4.228,-0.735,3.826,-0.394,-4.128,0.978
-2.085,-0.438,4.271,-0.233,-2.676,0.542
-1.310,-0.079,4.044,-0.188,-2.378,0.467
-1.159,-0.189,4.278,-0.154,-1.948,0.443
-1.298,-0.438,5.090,-0.028,-1.502,0.504
-1.120,-0.431,5.521,0.129,-1.351,0.574
-0.814,-0.151,5.895,0.346,-1.322,0.613
-0.395,0.168,5.971,0.645,-1.334,0.637
0.172,0.500,5.667,0.811,-1.221,0.629
0.843,1.080,5.267,0.853,-0.974,0.540
0.869,1.439,5.325,0.743,-0.505,0.369
0.745,1.535,5.593,0.616,-0.164,0.282
0.797,1.844,5.835,0.481,0.149,0.196
0.685,2.251,6.182,0.314,0.508,0.077
0.532,2.428,6.354,0.207,0.730,0.003
0.373,2.602,6.570,0.120,0.919,-0.062
0.153,2.775,6.802,0.060,1.065,-0.119
-0.151,2.950,7.149,0.027,1.167,-0.184
-0.402,2.995,7.396,0.029,1.187,-0.204
-0.622,3.041,7.628,0.042,1.193,-0.204
-0.773,3.117,7.841,0.065,1.167,-0.191
-0.907,3.091,8.011,0.070,1.152,-0.172
-1.015,3.000,8.131,0.050,1.150,-0.144
-1.109,2.878,8.126,-0.035,1.178,-0.117
-1.128,2.883,8.210,-0.135,1.228,-0.125
-1.199,2.885,8.423,-0.241,1.282,-0.152
-1.405,2.914,8.849,-0.352,1.323,-0.212
-1.645,2.883,9.208,-0.390,1.303,-0.250
-1.841,2.875,9.543,-0.399,1.235,-0.276
-1.973,2.942,9.670,-0.411,1.105,-0.305
-2.006,3.055,9.584,-0.457,1.033,-0.334
-2.069,3.203,9.464,-0.540,1.009,-0.369
-2.248,3.390,9.534,-0.665,1.037,-0.418
-2.509,3.438,9.804,-0.721,1.041,-0.446
-2.842,3.428,10.120,-0.712,0.967,-0.451
-3.232,3.407,10.336,-0.605,0.735,-0.422
-3.498,3.390,10.321,-0.481,0.499,-0.376
-3.620,3.464,10.036,-0.312,0.173,-0.301
-3.543,3.603,9.735,-0.210,-0.034,-0.246
-3.352,3.512,9.392,-0.103,-0.256,-0.164
-3.627,3.998,10.120,-0.047,-0.483,-0.182
-2.612,4.118,7.863,-0.110,-0.642,-0.165
-2.638,4.216,8.282,-0.211,-0.127,-0.142
-3.644,4.147,9.960,-0.155,-0.349,-0.139
-3.986,3.948,10.127,-0.037,-0.714,-0.069
-3.725,4.027,9.675,0.128,-1.088,0.018
-3.706,4.130,9.081,0.263,-1.362,0.062
-3.567,3.991,8.425,0.282,-1.420,0.136
-3.476,4.003,8.320,0.231,-1.359,0.188
-3.634,3.689,8.272,0.163,-1.336,0.271
-3.426,3.670,8.224,0.099,-1.264,0.319
-3.469,3.613,8.413,0.057,-1.222,0.348
-3.251,3.519,8.131,0.015,-1.217,0.374
-3.074,3.563,7.901,-0.055,-1.139,0.356
-3.033,3.548,7.764,-0.122,-1.022,0.339
-3.239,3.338,7.961,-0.174,-0.802,0.354
-3.397,3.223,8.394,-0.153,-0.741,0.388
-3.484,3.127,8.610,-0.089,-0.795,0.434
-3.328,3.098,8.466,0.028,-0.947,0.517
-3.048,3.225,8.193,0.091,-0.994,0.559
-2.825,3.335,7.958,0.115,-0.979,0.578
-2.619,3.330,7.719,0.087,-0.878,0.586
-2.598,3.290,7.769,0.054,-0.748,0.598
-2.698,3.194,8.006,0.042,-0.632,0.622
-2.763,2.971,8.241,0.076,-0.592,0.684
-2.713,2.954,8.408,0.130,-0.596,0.716
-2.734,2.804,8.464,0.202,-0.657,0.755
-2.406,2.770,8.159,0.276,-0.687,0.794
-2.203,2.832,8.049,0.289,-0.640,0.782
-2.025,2.907,7.956,0.268,-0.572,0.742
-2.021,2.868,7.963,0.203,-0.455,0.689
-2.002,2.859,7.987,0.145,-0.370,0.660
-2.014,2.868,8.085,0.084,-0.270,0.631
-2.078,2.808,8.279,0.020,-0.181,0.613
-2.073,2.772,8.349,-0.015,-0.136,0.604
-2.006,2.787,8.411,-0.038,-0.101,0.591
-1.970,2.823,8.581,-0.041,-0.077,0.549
-2.002,2.782,8.679,-0.022,-0.100,0.516
-1.997,2.758,8.741,0.005,-0.134,0.485
-1.973,2.710,8.763,0.037,-0.188,0.456
-1.937,2.674,8.760,0.044,-0.215,0.446
-1.839,2.658,8.708,0.027,-0.225,0.440
-1.695,2.638,8.610,-0.042,-0.186,0.423
-1.697,2.612,8.638,-0.114,-0.122,0.421
-1.717,2.607,8.777,-0.177,-0.062,0.420
-1.750,2.600,9.007,-0.218,-0.043,0.405
-1.784,2.588,9.108,-0.218,-0.076,0.390
-1.772,2.626,9.165,-0.205,-0.132,0.373
-1.750,2.727,9.115,-0.206,-0.209,0.351
-1.688,2.811,9.007,-0.242,-0.236,0.335
-1.662,2.861,8.971,-0.306,-0.229,0.318

20.791,-5.188,-0.819,1.673,3.424,-2.155
20.791,-5.509,-1.879,1.908,4.096,-2.569
20.437,-5.957,-3.661,2.239,5.150,-3.179
19.776,-6.191,-4.978,2.476,6.032,-3.688
18.443,-6.136,-6.189,2.685,6.975,-4.238
15.704,-5.914,-7.752,2.923,8.318,-4.999
13.190,-5.859,-9.007,3.086,8.731,-5.560
9.625,-5.780,-10.592,3.252,8.731,-6.231
6.919,-5.552,-11.830,3.291,8.731,-6.655
4.250,-5.301,-12.756,3.232,8.731,-7.008
1.085,-4.889,-13.522,3.039,8.731,-7.354
-0.790,-4.453,-13.968,2.806,8.731,-7.526
-2.375,-3.912,-14.042,2.495,8.731,-7.636
-3.821,-2.916,-13.764,2.006,8.731,-7.695
-4.594,-1.956,-13.307,1.546,8.731,-7.678
-4.990,-0.915,-12.426,1.047,8.731,-7.602
-4.915,0.373,-11.169,0.367,8.731,-7.465
-4.920,0.891,-10.092,-0.125,8.731,-7.368
-4.903,1.499,-8.758,-0.577,8.731,-7.254
-4.731,2.263,-6.919,-1.158,8.731,-7.069
-4.606,2.602,-5.665,-1.537,8.731,-6.904
-5.071,2.835,-3.709,-1.855,8.731,-6.835
-5.732,2.172,-3.048,-2.276,8.731,-6.615
-6.282,1.760,-0.776,-2.451,8.731,-6.470
-7.702,1.164,2.957,-2.454,8.731,-6.320
-8.574,0.788,5.440,-2.349,8.731,-6.105
-9.067,0.836,7.530,-2.179,8.731,-5.817
-9.756,1.046,10.338,-1.996,8.731,-5.398
-10.269,1.199,12.708,-1.919,8.731,-5.052
-11.135,1.231,15.502,-1.866,8.731,-4.701
-13.125,1.221,19.427,-1.688,8.731,-4.129
-14.483,1.808,21.835,-1.470,8.731,-3.653
-15.945,2.861,23.918,-1.205,7.756,-3.149
-17.765,4.676,25.874,-0.833,6.214,-2.429
-18.888,6.105,26.590,-0.586,4.983,-1.857
-20.147,7.252,26.803,-0.384,3.732,-1.284
-21.466,8.159,26.164,-0.144,2.064,-0.493
-20.049,8.950,19.201,0.260,-2.596,1.483
-18.692,8.712,17.095,0.140,-3.560,1.880
-17.447,8.315,15.744,0.022,-4.174,2.106
-16.237,7.594,14.794,-0.093,-4.692,2.286
-14.552,6.438,13.434,-0.225,-5.302,2.447
-13.582,5.361,12.706,-0.289,-5.657,2.545
-12.634,4.456,12.050,-0.309,-5.972,2.627
-11.574,3.500,11.411,-0.284,-6.282,2.707
-10.798,2.940,10.982,-0.230,-6.474,2.765
-10.099,2.380,10.678,-0.156,-6.612,2.823
-9.194,1.736,10.355,-0.018,-6.747,2.904
-8.631,1.286,10.111,0.101,-6.807,2.975
-8.272,0.809,9.965,0.231,-6.833,3.095
-7.254,1.080,9.752,0.443,-6.804,3.210
-6.706,1.415,9.708,0.614,-6.776,3.247
-6.536,1.532,9.728,0.786,-6.827,3.318
-5.940,1.824,9.409,1.013,-6.987,3.426
-5.454,2.069,9.225,1.182,-7.142,3.483
-5.035,2.188,8.995,1.341,-7.390,3.550
-4.310,2.466,8.557,1.512,-7.743,3.659
-3.718,2.777,8.234,1.605,-7.984,3.734
-3.151,3.069,7.772,1.645,-8.215,3.810
-2.593,3.297,7.190,1.620,-8.467,3.928
-1.978,3.637,6.711,1.557,-8.622,4.015
-1.180,4.128,6.189,1.464,-8.731,4.061
-0.376,4.556,5.528,1.292,-8.731,4.070
0.134,4.705,5.042,1.121,-8.731,4.052
